Time - Dev2/ai0,Voltage - Dev2/ai0
0.877,3.17099
0.878,3.17099
0.879,3.17244
0.88,3.17227
0.881,3.1726
0.882,3.17324
0.883,3.17308
0.884,3.17388
0.885,3.17421
0.886,3.17421
0.887,3.17437
0.888,3.17421
0.889,3.17501
0.89,3.17501
0.891,3.1763
0.892,3.17598
0.893,3.17662
0.894,3.17694
0.895,3.1771
0.896,3.17743
0.897,3.17807
0.898,3.17678
0.899,3.17807
0.9,3.17727
0.901,3.17775
0.902,3.17759
0.903,3.1771
0.904,3.17727
0.905,3.17743
0.906,3.17743
0.907,3.17759
0.908,3.17791
0.909,3.17759
0.91,3.17807
0.911,3.17759
0.912,3.17791
0.913,3.17775
0.914,3.17775
0.915,3.17823
0.916,3.17807
0.917,3.17855
0.918,3.17888
0.919,3.17904
0.92,3.17952
0.921,3.17904
0.922,3.17984
0.923,3.17968
0.924,3.18
0.925,3.17984
0.926,3.18
0.927,3.18033
0.928,3.18033
0.929,3.18
0.93,3.18016
0.931,3.17968
0.932,3.17984
0.933,3.17984
0.934,3.18
0.935,3.18033
0.936,3.18
0.937,3.18065
0.938,3.18129
0.939,3.18097
0.94,3.18097
0.941,3.18129
0.942,3.18113
0.943,3.18145
0.944,3.18226
0.945,3.18306
0.946,3.18242
0.947,3.1829
0.948,3.1829
0.949,3.18322
0.95,3.18387
0.951,3.18403
0.952,3.18451
0.953,3.18419
0.954,3.18467
0.955,3.18499
0.956,3.18516
0.957,3.18548
0.958,3.18564
0.959,3.18548
0.96,3.18612
0.961,3.18596
0.962,3.18596
0.963,3.18596
0.964,3.18628
0.965,3.18612
0.966,3.1858
0.967,3.1858
0.968,3.18628
0.969,3.18628
0.97,3.18596
0.971,3.18612
0.972,3.18644
0.973,3.18628
0.974,3.18644
0.975,3.1866
0.976,3.18741
0.977,3.18741
0.978,3.18757
0.979,3.18805
0.98,3.18805
0.981,3.18854
0.982,3.18902
0.983,3.18918
0.984,3.1887
0.985,3.18854
0.986,3.18886
0.987,3.18886
0.988,3.18902
0.989,3.18902
0.99,3.18934
0.991,3.18934
0.992,3.1895
0.993,3.1895
0.994,3.18902
0.995,3.18966
0.996,3.19047
0.997,3.18999
0.998,3.19015
0.999,3.19047
1,3.19079
1.001,3.19031
1.002,3.19047
1.003,3.19031
1.004,3.19015
1.005,3.19031
1.006,3.18983
1.007,3.19031
1.008,3.18999
1.009,3.19015
1.01,3.18999
1.011,3.18999
1.012,3.18966
1.013,3.18999
1.014,3.18966
1.015,3.18983
1.016,3.18999
1.017,3.18966
1.018,3.18983
1.019,3.19015
1.02,3.18999
1.021,3.18983
1.022,3.18999
1.023,3.18983
1.024,3.18983
1.025,3.18999
1.026,3.18983
1.027,3.18966
1.028,3.1895
1.029,3.18918
1.03,3.18918
1.031,3.18902
1.032,3.18902
1.033,3.18902
1.034,3.18838
1.035,3.18789
1.036,3.18838
1.037,3.18805
1.038,3.18789
1.039,3.18789
1.04,3.18757
1.041,3.18709
1.042,3.18628
1.043,3.18596
1.044,3.18644
1.045,3.18628
1.046,3.18596
1.047,3.18564
1.048,3.18532
1.049,3.18467
1.05,3.18419
1.051,3.18419
1.052,3.18387
1.053,3.18403
1.054,3.18387
1.055,3.18403
1.056,3.18371
1.057,3.18355
1.058,3.18435
1.059,3.18403
1.06,3.18403
1.061,3.18435
1.062,3.18435
1.063,3.18403
1.064,3.18467
1.065,3.18435
1.066,3.18499
1.067,3.18499
1.068,3.18483
1.069,3.18483
1.07,3.18483
1.071,3.18499
1.072,3.18483
1.073,3.18516
1.074,3.18532
1.075,3.18516
1.076,3.18548
1.077,3.1858
1.078,3.1858
1.079,3.18628
1.08,3.18612
1.081,3.18628
1.082,3.18596
1.083,3.18628
1.084,3.18628
1.085,3.18596
1.086,3.18644
1.087,3.18628
1.088,3.1866
1.089,3.18677
1.09,3.18693
1.091,3.18709
1.092,3.18709
1.093,3.18773
