Time - Dev2/ai0,Voltage - Dev2/ai0
0.456,3.53296
0.457,3.5328
0.458,3.5328
0.459,3.53248
0.46,3.53296
0.461,3.5328
0.462,3.53296
0.463,3.5328
0.464,3.5328
0.465,3.5328
0.466,3.5328
0.467,3.53296
0.468,3.53312
0.469,3.53264
0.47,3.5328
0.471,3.53264
0.472,3.53312
0.473,3.5328
0.474,3.53296
0.475,3.53264
0.476,3.5328
0.477,3.53264
0.478,3.53328
0.479,3.53312
0.48,3.53264
0.481,3.53328
0.482,3.53312
0.483,3.53296
0.484,3.53344
0.485,3.53312
0.486,3.53328
0.487,3.53312
0.488,3.53344
0.489,3.53328
0.49,3.53312
0.491,3.53409
0.492,3.53312
0.493,3.53312
0.494,3.53328
0.495,3.53328
0.496,3.53312
0.497,3.53312
0.498,3.53328
0.499,3.53328
0.5,3.53328
0.501,3.53312
0.502,3.53312
0.503,3.53344
0.504,3.53361
0.505,3.53361
0.506,3.53344
0.507,3.53377
0.508,3.53409
0.509,3.53377
0.51,3.53361
0.511,3.53393
0.512,3.53377
0.513,3.53377
0.514,3.53441
0.515,3.53409
0.516,3.53393
0.517,3.53393
0.518,3.53393
0.519,3.53409
0.52,3.53393
0.521,3.53425
0.522,3.53425
0.523,3.53425
0.524,3.53441
0.525,3.53441
0.526,3.53425
0.527,3.53473
0.528,3.53441
0.529,3.53457
0.53,3.53505
0.531,3.53505
0.532,3.53505
0.533,3.53505
0.534,3.53489
0.535,3.53489
0.536,3.53473
0.537,3.53505
0.538,3.53554
0.539,3.53489
0.54,3.53505
0.541,3.53522
0.542,3.53538
0.543,3.53505
0.544,3.53538
0.545,3.53522
0.546,3.53505
0.547,3.53505
0.548,3.53522
0.549,3.53538
0.55,3.53522
0.551,3.53489
0.552,3.53505
0.553,3.53489
0.554,3.53522
0.555,3.53505
0.556,3.53538
0.557,3.53489
0.558,3.53473
0.559,3.53538
0.56,3.53522
0.561,3.53489
0.562,3.53522
0.563,3.53489
0.564,3.53505
0.565,3.53522
0.566,3.53473
0.567,3.53505
0.568,3.53505
0.569,3.53538
0.57,3.53538
0.571,3.53505
0.572,3.53522
0.573,3.53505
0.574,3.53473
0.575,3.53489
0.576,3.53473
0.577,3.53473
0.578,3.53489
0.579,3.53489
0.58,3.53522
0.581,3.53489
0.582,3.53473
0.583,3.53457
0.584,3.53473
0.585,3.53473
0.586,3.53473
0.587,3.53473
0.588,3.53473
0.589,3.53441
0.59,3.53457
0.591,3.53441
0.592,3.53457
0.593,3.53425
0.594,3.53457
0.595,3.53393
0.596,3.53441
0.597,3.53425
0.598,3.53425
0.599,3.53425
0.6,3.53361
0.601,3.53457
0.602,3.53393
0.603,3.53425
0.604,3.53425
0.605,3.53425
0.606,3.53425
0.607,3.53409
0.608,3.53409
0.609,3.53361
0.61,3.53393
0.611,3.53393
0.612,3.53377
0.613,3.53409
0.614,3.53393
0.615,3.53377
0.616,3.53441
0.617,3.53393
0.618,3.53393
0.619,3.53409
0.62,3.53409
0.621,3.53393
0.622,3.53361
0.623,3.53361
0.624,3.53344
0.625,3.53328
0.626,3.53328
0.627,3.53361
0.628,3.53344
0.629,3.53344
0.63,3.53328
0.631,3.53361
0.632,3.53296
0.633,3.53296
0.634,3.53312
0.635,3.53296
0.636,3.53296
0.637,3.53344
0.638,3.53264
0.639,3.53296
0.64,3.53296
0.641,3.5328
0.642,3.53296
0.643,3.53312
0.644,3.5328
0.645,3.53264
0.646,3.5328
0.647,3.53232
0.648,3.53232
0.649,3.53232
0.65,3.53232
0.651,3.53232
0.652,3.53264
0.653,3.532
0.654,3.532
0.655,3.53183
0.656,3.53183
0.657,3.53183
0.658,3.532
0.659,3.53151
0.66,3.53167
0.661,3.53119
0.662,3.53119
0.663,3.53135
0.664,3.53119
0.665,3.53119
0.666,3.53103
0.667,3.53071
0.668,3.53103
0.669,3.53071
0.67,3.53039
0.671,3.53055
0.672,3.53039
0.673,3.53022
0.674,3.5299
0.675,3.53039
0.676,3.53006
0.677,3.53006
0.678,3.53022
0.679,3.5299
0.68,3.52974
0.681,3.53006
0.682,3.52974
0.683,3.52958
0.684,3.52926
0.685,3.52958
0.686,3.52958
0.687,3.52942
0.688,3.52942
0.689,3.52926
0.69,3.52926
0.691,3.52942
0.692,3.52926
0.693,3.5291
0.694,3.52894
0.695,3.52942
0.696,3.52926
0.697,3.52877
0.698,3.52926
0.699,3.52894
0.7,3.5291
0.701,3.5291
0.702,3.5291
0.703,3.5291
0.704,3.5291
0.705,3.52877
0.706,3.5291
0.707,3.52894
0.708,3.52894
0.709,3.52861
0.71,3.52894
0.711,3.52877
0.712,3.52845
0.713,3.52829
0.714,3.52861
0.715,3.52845
0.716,3.52781
0.717,3.52813
0.718,3.52813
0.719,3.52829
0.72,3.52797
0.721,3.52797
0.722,3.52781
0.723,3.52781
0.724,3.52829
0.725,3.52781
0.726,3.52845
0.727,3.52781
0.728,3.52781
0.729,3.52797
0.73,3.52781
0.731,3.52781
0.732,3.52765
0.733,3.52765
0.734,3.52733
0.735,3.52765
0.736,3.52749
0.737,3.52765
0.738,3.52749
0.739,3.52733
0.74,3.52765
0.741,3.52733
0.742,3.52749
0.743,3.52749
0.744,3.52733
0.745,3.52733
0.746,3.52765
0.747,3.52765
0.748,3.52716
0.749,3.52749
0.75,3.52765
0.751,3.52749
0.752,3.527
0.753,3.52716
0.754,3.52733
0.755,3.52733
0.756,3.52668
0.757,3.52716
0.758,3.527
0.759,3.527
0.76,3.527
0.761,3.527
0.762,3.52652
0.763,3.527
0.764,3.52652
0.765,3.52684
0.766,3.52636
0.767,3.52668
0.768,3.52684
0.769,3.52652
0.77,3.52636
0.771,3.52668
0.772,3.52684
0.773,3.52684
0.774,3.52652
0.775,3.52668
0.776,3.52652
0.777,3.52652
0.778,3.52636
0.779,3.52652
0.78,3.52668
0.781,3.5262
0.782,3.52668
0.783,3.52652
0.784,3.5262
0.785,3.52636
0.786,3.52636
0.787,3.5262
0.788,3.52652
0.789,3.5262
0.79,3.52604
0.791,3.5262
0.792,3.52555
0.793,3.52636
0.794,3.52604
0.795,3.5262
0.796,3.52588
0.797,3.52572
0.798,3.52604
0.799,3.52604
0.8,3.52572
0.801,3.52588
0.802,3.52572
0.803,3.52588
0.804,3.52572
0.805,3.52572
0.806,3.52588
0.807,3.52539
0.808,3.52539
0.809,3.52555
0.81,3.52539
0.811,3.52555
0.812,3.52539
0.813,3.52523
0.814,3.52523
0.815,3.52507
0.816,3.52539
0.817,3.52507
0.818,3.52507
0.819,3.52491
0.82,3.52475
0.821,3.52539
0.822,3.52475
0.823,3.52491
0.824,3.52491
0.825,3.52507
0.826,3.52475
0.827,3.52475
0.828,3.52475
0.829,3.52475
0.83,3.52459
0.831,3.52459
0.832,3.52459
0.833,3.52443
0.834,3.52443
0.835,3.52443
0.836,3.52459
0.837,3.52459
0.838,3.52443
0.839,3.52459
0.84,3.52475
0.841,3.52459
0.842,3.52459
0.843,3.52427
0.844,3.52491
0.845,3.52475
0.846,3.52475
0.847,3.52459
0.848,3.52475
0.849,3.52475
0.85,3.52443
0.851,3.52427
0.852,3.52459
0.853,3.52443
0.854,3.52459
0.855,3.52443
0.856,3.52427
0.857,3.52427
0.858,3.52443
0.859,3.52427
0.86,3.52443
0.861,3.52411
0.862,3.52427
0.863,3.52411
0.864,3.52411
0.865,3.52394
0.866,3.52378
0.867,3.5233
0.868,3.52362
0.869,3.52411
0.87,3.52362
0.871,3.52362
0.872,3.52362
0.873,3.52394
0.874,3.52362
0.875,3.52346
0.876,3.52362
0.877,3.52346
0.878,3.52378
0.879,3.52346
0.88,3.52394
0.881,3.52362
0.882,3.52362
0.883,3.52362
0.884,3.52362
0.885,3.52394
0.886,3.52378
0.887,3.52346
0.888,3.52346
0.889,3.52346
0.89,3.5233
0.891,3.52362
0.892,3.5233
0.893,3.52346
0.894,3.52362
0.895,3.52314
0.896,3.52314
0.897,3.52346
0.898,3.52362
0.899,3.52298
0.9,3.52346
0.901,3.52314
0.902,3.52314
0.903,3.52314
0.904,3.5233
0.905,3.52346
0.906,3.52314
0.907,3.52314
0.908,3.52314
0.909,3.52346
0.91,3.5233
0.911,3.52314
0.912,3.52298
0.913,3.5233
0.914,3.52346
0.915,3.52282
0.916,3.52282
0.917,3.52282
0.918,3.52298
0.919,3.52282
0.92,3.52282
0.921,3.52266
0.922,3.5225
0.923,3.52266
0.924,3.52266
0.925,3.52233
0.926,3.52282
0.927,3.52266
0.928,3.52266
0.929,3.52266
0.93,3.52282
0.931,3.52282
0.932,3.52266
0.933,3.52185
0.934,3.5225
0.935,3.52233
0.936,3.52217
0.937,3.52201
0.938,3.52185
0.939,3.52185
0.94,3.52185
0.941,3.52185
0.942,3.52153
0.943,3.52153
0.944,3.52201
0.945,3.52153
0.946,3.52137
0.947,3.52137
0.948,3.52153
0.949,3.52153
0.95,3.52153
0.951,3.52169
0.952,3.52169
0.953,3.52153
0.954,3.52153
0.955,3.52153
0.956,3.52105
0.957,3.52137
0.958,3.52105
0.959,3.52072
0.96,3.52088
0.961,3.52072
0.962,3.52056
0.963,3.52056
0.964,3.52024
0.965,3.52024
0.966,3.52024
0.967,3.52024
0.968,3.52008
0.969,3.52008
0.97,3.52024
0.971,3.51976
0.972,3.51992
0.973,3.52008
0.974,3.5196
0.975,3.5196
0.976,3.5196
0.977,3.51944
0.978,3.51927
0.979,3.51895
0.98,3.51895
0.981,3.51879
0.982,3.51879
0.983,3.51879
0.984,3.51863
0.985,3.51831
0.986,3.51847
0.987,3.51831
0.988,3.51847
0.989,3.51847
0.99,3.51815
0.991,3.51766
0.992,3.51815
0.993,3.51783
0.994,3.51799
0.995,3.51783
0.996,3.51799
0.997,3.51783
0.998,3.51766
0.999,3.51734
1,3.51718
1.001,3.51702
1.002,3.51686
1.003,3.51654
1.004,3.51638
1.005,3.5167
1.006,3.51654
1.007,3.51654
1.008,3.51622
1.009,3.51589
1.01,3.51589
1.011,3.51573
1.012,3.51573
1.013,3.51605
1.014,3.51557
1.015,3.51525
1.016,3.51557
1.017,3.51541
1.018,3.51541
1.019,3.51541
1.02,3.51525
1.021,3.51541
1.022,3.51477
1.023,3.51509
1.024,3.51493
1.025,3.51493
1.026,3.5146
1.027,3.51444
1.028,3.5146
1.029,3.51428
1.03,3.51444
1.031,3.51428
1.032,3.51428
1.033,3.51412
1.034,3.51412
1.035,3.51396
1.036,3.5138
1.037,3.51348
1.038,3.51364
1.039,3.5138
1.04,3.51348
1.041,3.51348
1.042,3.51348
1.043,3.51348
1.044,3.51348
1.045,3.51316
1.046,3.51316
1.047,3.51348
1.048,3.51348
1.049,3.51332
1.05,3.51332
1.051,3.51283
1.052,3.51299
1.053,3.51316
1.054,3.51316
1.055,3.51267
1.056,3.51283
1.057,3.51283
1.058,3.51299
1.059,3.51316
1.06,3.51283
1.061,3.51283
1.062,3.51299
1.063,3.51267
1.064,3.51283
1.065,3.51283
1.066,3.51316
1.067,3.51299
1.068,3.51283
1.069,3.51283
1.07,3.51316
1.071,3.51299
1.072,3.51283
1.073,3.51283
1.074,3.51267
1.075,3.51267
1.076,3.51283
1.077,3.51267
1.078,3.51267
1.079,3.51235
1.08,3.51235
1.081,3.51235
1.082,3.51235
1.083,3.51267
1.084,3.51219
1.085,3.51267
1.086,3.51251
1.087,3.51235
1.088,3.51251
1.089,3.51235
1.09,3.51235
1.091,3.51251
1.092,3.51235
1.093,3.51235
1.094,3.51251
1.095,3.51219
1.096,3.51219
1.097,3.51203
1.098,3.51203
1.099,3.51203
1.1,3.51219
1.101,3.51171
1.102,3.51122
1.103,3.51203
1.104,3.51187
1.105,3.51203
1.106,3.51187
1.107,3.51171
1.108,3.51138
1.109,3.51171
1.11,3.51106
1.111,3.51138
1.112,3.5109
1.113,3.5109
1.114,3.5109
1.115,3.5109
1.116,3.51074
1.117,3.51058
1.118,3.51058
1.119,3.51042
1.12,3.51058
1.121,3.51058
1.122,3.51042
1.123,3.5101
1.124,3.51026
1.125,3.51026
1.126,3.50977
1.127,3.50961
1.128,3.50977
1.129,3.50961
1.13,3.50961
1.131,3.50961
1.132,3.50929
1.133,3.50897
1.134,3.50929
1.135,3.50865
1.136,3.50881
1.137,3.50849
1.138,3.50849
1.139,3.50816
1.14,3.50784
1.141,3.50784
1.142,3.50784
1.143,3.50768
1.144,3.50752
1.145,3.50736
1.146,3.50736
1.147,3.50736
1.148,3.50671
1.149,3.50688
1.15,3.50688
1.151,3.50607
1.152,3.50639
1.153,3.50623
1.154,3.50607
1.155,3.50607
1.156,3.50591
1.157,3.50591
1.158,3.50559
1.159,3.50575
1.16,3.50543
1.161,3.5051
1.162,3.5051
1.163,3.5051
1.164,3.50494
1.165,3.50527
1.166,3.50543
1.167,3.50494
1.168,3.50478
1.169,3.50494
1.17,3.50478
1.171,3.50494
1.172,3.50494
1.173,3.50478
1.174,3.50462
1.175,3.50446
1.176,3.50462
1.177,3.50414
1.178,3.5043
1.179,3.50398
1.18,3.50446
1.181,3.50398
1.182,3.50382
1.183,3.50398
1.184,3.50382
1.185,3.50398
1.186,3.50382
1.187,3.50382
1.188,3.50349
1.189,3.50366
1.19,3.50349
1.191,3.50333
1.192,3.50366
1.193,3.50333
1.194,3.50333
1.195,3.50349
1.196,3.50349
1.197,3.50317
1.198,3.50317
1.199,3.50301
1.2,3.50285
1.201,3.50301
1.202,3.50317
1.203,3.50285
1.204,3.50301
1.205,3.50317
1.206,3.50269
1.207,3.50285
1.208,3.50269
1.209,3.50285
1.21,3.50301
1.211,3.50285
1.212,3.50253
1.213,3.50253
1.214,3.50269
1.215,3.50237
1.216,3.50237
1.217,3.50237
1.218,3.50188
1.219,3.50301
1.22,3.50205
1.221,3.50205
1.222,3.50205
1.223,3.50205
1.224,3.50188
1.225,3.50156
1.226,3.50172
1.227,3.50108
1.228,3.50172
1.229,3.50156
1.23,3.50156
1.231,3.50188
1.232,3.50124
1.233,3.5014
1.234,3.5014
1.235,3.5014
1.236,3.50124
1.237,3.50108
1.238,3.50092
1.239,3.50124
1.24,3.50108
1.241,3.5014
1.242,3.50124
1.243,3.5014
1.244,3.50108
1.245,3.50108
1.246,3.50108
1.247,3.50124
1.248,3.50108
1.249,3.50108
1.25,3.50124
1.251,3.50108
1.252,3.50108
1.253,3.50124
1.254,3.50156
1.255,3.50108
1.256,3.50108
1.257,3.50124
1.258,3.50108
1.259,3.50108
1.26,3.50124
1.261,3.50092
1.262,3.50124
1.263,3.50124
1.264,3.50124
1.265,3.5014
1.266,3.50124
1.267,3.50156
1.268,3.50108
1.269,3.50108
1.27,3.50108
1.271,3.50108
1.272,3.50108
1.273,3.50076
1.274,3.50108
1.275,3.50108
1.276,3.50108
1.277,3.50124
1.278,3.50108
1.279,3.50076
1.28,3.50076
1.281,3.50092
1.282,3.50092
1.283,3.5006
1.284,3.50092
1.285,3.50108
1.286,3.50076
1.287,3.50092
1.288,3.50092
1.289,3.50108
1.29,3.50108
1.291,3.50044
1.292,3.50092
1.293,3.5006
1.294,3.50076
1.295,3.5006
1.296,3.5006
1.297,3.50044
1.298,3.50027
1.299,3.50011
1.3,3.50011
1.301,3.49995
1.302,3.50011
1.303,3.49995
1.304,3.49979
1.305,3.50011
1.306,3.50027
1.307,3.49979
1.308,3.49979
1.309,3.49995
1.31,3.49963
1.311,3.49963
1.312,3.49931
1.313,3.49979
1.314,3.49963
1.315,3.49947
1.316,3.49963
1.317,3.49947
1.318,3.49947
1.319,3.49931
1.32,3.49866
1.321,3.49915
1.322,3.49915
1.323,3.49915
1.324,3.49899
1.325,3.49882
1.326,3.49899
1.327,3.49899
1.328,3.4985
1.329,3.49834
1.33,3.49834
1.331,3.49834
1.332,3.49834
1.333,3.49834
1.334,3.49834
1.335,3.49786
1.336,3.49786
1.337,3.4977
1.338,3.4977
1.339,3.49786
1.34,3.49786
1.341,3.49786
1.342,3.4977
1.343,3.49738
1.344,3.49754
1.345,3.49689
1.346,3.49754
1.347,3.49721
1.348,3.49738
1.349,3.49721
1.35,3.49738
1.351,3.49721
1.352,3.49754
1.353,3.49721
1.354,3.49721
1.355,3.49721
1.356,3.49738
1.357,3.49689
1.358,3.49689
1.359,3.49689
1.36,3.49673
1.361,3.49641
1.362,3.49673
1.363,3.49657
1.364,3.49673
1.365,3.49641
1.366,3.49609
1.367,3.49641
1.368,3.49609
1.369,3.49593
1.37,3.49609
1.371,3.49625
1.372,3.49625
1.373,3.49609
1.374,3.49593
1.375,3.4956
1.376,3.49544
1.377,3.49528
1.378,3.49528
1.379,3.49512
1.38,3.49512
1.381,3.49496
1.382,3.49496
1.383,3.49512
1.384,3.49464
1.385,3.49496
1.386,3.4948
1.387,3.49464
1.388,3.49432
1.389,3.49399
1.39,3.49416
1.391,3.49416
1.392,3.49416
1.393,3.49399
1.394,3.49351
1.395,3.49335
1.396,3.49335
1.397,3.49303
1.398,3.49319
1.399,3.49287
1.4,3.49303
1.401,3.49271
1.402,3.49238
1.403,3.49271
1.404,3.49222
1.405,3.49238
1.406,3.4919
1.407,3.49222
1.408,3.4919
1.409,3.4919
1.41,3.4919
1.411,3.49174
1.412,3.49174
1.413,3.4919
1.414,3.49158
1.415,3.49174
1.416,3.49126
1.417,3.49093
1.418,3.4911
1.419,3.4911
1.42,3.49093
1.421,3.49093
1.422,3.49077
1.423,3.49045
1.424,3.49013
1.425,3.48981
1.426,3.49013
1.427,3.48997
1.428,3.49029
1.429,3.49013
1.43,3.48949
1.431,3.48949
1.432,3.48916
1.433,3.48916
1.434,3.48916
1.435,3.48884
1.436,3.48884
1.437,3.48868
1.438,3.48836
1.439,3.48836
1.44,3.4882
1.441,3.48804
1.442,3.48836
1.443,3.48804
1.444,3.48771
1.445,3.48755
1.446,3.48755
1.447,3.48788
1.448,3.48739
1.449,3.48723
1.45,3.48675
1.451,3.48675
1.452,3.48691
1.453,3.48643
1.454,3.48659
1.455,3.48627
1.456,3.48627
1.457,3.4861
1.458,3.48594
1.459,3.48627
1.46,3.48594
1.461,3.48562
1.462,3.48546
1.463,3.4853
1.464,3.48514
1.465,3.48498
1.466,3.48482
1.467,3.48514
1.468,3.48465
1.469,3.48465
1.47,3.48449
1.471,3.48433
1.472,3.48465
1.473,3.48385
1.474,3.48417
1.475,3.48369
1.476,3.48337
1.477,3.48337
1.478,3.48337
1.479,3.48288
1.48,3.48272
1.481,3.48272
1.482,3.48272
1.483,3.4824
1.484,3.48224
1.485,3.48256
1.486,3.48224
1.487,3.48208
1.488,3.48192
1.489,3.48208
1.49,3.48176
1.491,3.48192
1.492,3.48176
1.493,3.48143
1.494,3.48143
1.495,3.48111
1.496,3.48127
1.497,3.48111
1.498,3.48111
1.499,3.48047
1.5,3.48063
1.501,3.48079
1.502,3.48031
1.503,3.48063
1.504,3.47999
1.505,3.48015
1.506,3.48015
1.507,3.47999
1.508,3.48015
1.509,3.48015
1.51,3.47999
1.511,3.47966
1.512,3.47902
1.513,3.47902
1.514,3.47821
1.515,3.47821
1.516,3.47821
1.517,3.47821
1.518,3.47821
1.519,3.47805
1.52,3.47789
1.521,3.47789
1.522,3.47773
1.523,3.47789
1.524,3.47757
1.525,3.47805
1.526,3.47821
1.527,3.47789
1.528,3.47805
