Time - Dev2/ai0,Voltage - Dev2/ai0
0.322,-0.000593248
0.323,-0.000754265
0.324,-0.000754265
0.325,-0.000271214
0.326,-0.000915282
0.327,-0.000593248
0.328,-0.000432231
0.329,-0.000754265
0.33,-0.000593248
0.331,-0.000754265
0.332,-0.000915282
0.333,-0.000754265
0.334,-0.000915282
0.335,-0.000593248
0.336,-0.000915282
0.337,-0.000432231
0.338,-0.000754265
0.339,-0.000593248
0.34,-0.000593248
0.341,-0.000593248
0.342,-0.000915282
0.343,-0.000432231
0.344,-0.000593248
0.345,-0.000754265
0.346,-0.000754265
0.347,-0.000593248
0.348,-0.000593248
0.349,-0.000754265
0.35,-0.000754265
0.351,-0.000754265
0.352,-0.000754265
0.353,-0.000754265
0.354,-0.000915282
0.355,-0.000593248
0.356,-0.000593248
0.357,-0.000593248
0.358,-0.000593248
0.359,-0.000593248
0.36,-0.000432231
0.361,-0.000432231
0.362,-0.000432231
0.363,-0.000432231
0.364,-0.000432231
0.365,-0.000593248
0.366,-0.000593248
0.367,-0.000432231
0.368,-0.000593248
0.369,-0.000754265
0.37,-0.000754265
0.371,-0.000593248
0.372,-0.000754265
0.373,-0.000915282
0.374,-0.000754265
0.375,-0.000915282
0.376,-0.000754265
0.377,-0.000754265
0.378,-0.000754265
0.379,-0.000593248
0.38,-0.000432231
0.381,-0.000432231
0.382,-0.000593248
0.383,-0.000432231
0.384,-0.000754265
0.385,-0.000593248
0.386,-0.000593248
0.387,-0.000593248
0.388,-0.000593248
0.389,-0.000754265
0.39,-0.000593248
0.391,-0.000915282
0.392,-0.000915282
0.393,-0.000754265
0.394,-0.000754265
0.395,-0.000754265
0.396,-0.000593248
0.397,-0.000593248
0.398,-0.000432231
0.399,-0.000593248
0.4,-0.000593248
0.401,-0.000593248
0.402,-0.000593248
0.403,-0.000754265
0.404,-0.000754265
0.405,-0.000593248
0.406,-0.000593248
0.407,-0.000593248
0.408,-0.000754265
0.409,-0.000754265
0.41,-0.000593248
0.411,-0.000915282
0.412,-0.000915282
0.413,-0.000915282
0.414,-0.000593248
0.415,-0.000593248
0.416,-0.000915282
0.417,-0.000754265
0.418,-0.000754265
0.419,-0.000754265
0.42,-0.000432231
0.421,-0.000593248
0.422,-0.000593248
0.423,-0.000271214
0.424,-0.000432231
0.425,-0.000271214
0.426,-0.000593248
0.427,-0.000593248
0.428,-0.000432231
0.429,-0.000915282
0.43,-0.000754265
0.431,-0.000754265
0.432,-0.000754265
0.433,-0.000754265
0.434,-0.000754265
0.435,-0.000432231
0.436,0.591949
0.437,1.86592
0.438,2.71321
0.439,3.18177
0.44,3.34537
0.441,3.35938
0.442,3.35664
0.443,3.35825
0.444,3.35213
0.445,3.33974
0.446,3.31896
0.447,3.29739
0.448,3.28676
0.449,3.27984
0.45,3.28032
0.451,3.28386
0.452,3.2903
0.453,3.30302
0.454,3.32122
0.455,3.33893
0.456,3.35133
0.457,3.3626
0.458,3.37258
0.459,3.38031
0.46,3.38836
0.461,3.39609
0.462,3.40237
0.463,3.40688
0.464,3.41252
0.465,3.41703
0.466,3.42218
0.467,3.42717
0.468,3.43281
0.469,3.4378
0.47,3.44134
0.471,3.44537
0.472,3.44859
0.473,3.45181
0.474,3.4547
0.475,3.45664
0.476,3.45954
0.477,3.46163
0.478,3.46356
0.479,3.46565
0.48,3.46743
0.481,3.46887
0.482,3.47049
0.483,3.4721
0.484,3.47338
0.485,3.47532
0.486,3.4766
0.487,3.47821
0.488,3.4795
0.489,3.48095
0.49,3.48224
0.491,3.48369
0.492,3.48449
0.493,3.48546
0.494,3.48643
0.495,3.48723
0.496,3.48836
0.497,3.48884
0.498,3.48932
0.499,3.49013
0.5,3.49142
0.501,3.49077
0.502,3.49077
0.503,3.49705
0.504,3.49754
0.505,3.49705
0.506,3.49689
0.507,3.49705
0.508,3.49689
0.509,3.49721
0.51,3.49689
0.511,3.49673
0.512,3.49609
0.513,3.49544
0.514,3.49496
0.515,3.49464
0.516,3.49399
0.517,3.49335
0.518,3.49271
0.519,3.49206
0.52,3.49077
0.521,3.48965
0.522,3.48868
0.523,3.48723
0.524,3.4853
0.525,3.48417
0.526,3.48208
0.527,3.48015
0.528,3.47805
0.529,3.47644
0.53,3.47483
0.531,3.47306
0.532,3.47113
0.533,3.46871
0.534,3.46726
0.535,3.46404
0.536,3.46227
0.537,3.4597
0.538,3.45728
0.539,3.45406
0.54,3.45165
0.541,3.44859
0.542,3.44472
0.543,3.44086
0.544,3.43587
0.545,3.43152
0.546,3.4254
0.547,3.42057
0.548,3.41445
0.549,3.40785
0.55,3.40108
0.551,3.39368
0.552,3.38692
0.553,3.37902
0.554,3.37033
0.555,3.3597
0.556,3.35165
0.557,3.34215
0.558,3.32766
0.559,3.31301
0.56,3.30077
0.561,3.28434
0.562,3.26985
0.563,3.25456
0.564,3.2428
0.565,3.22847
0.566,3.21124
0.567,3.18983
0.568,3.16567
0.569,3.13685
0.57,3.11849
0.571,3.09386
0.572,3.05811
0.573,3.02317
0.574,2.98887
0.575,2.92897
0.576,2.85812
0.577,2.80708
0.578,2.72866
0.579,2.66361
0.58,2.59276
0.581,2.5203
0.582,2.46749
0.583,2.37522
0.584,2.30502
0.585,2.17282
0.586,2.0271
0.587,1.74886
0.588,1.53535
0.589,1.29978
0.59,1.06357
0.591,1.01478
0.592,0.572949
0.593,0.610788
0.594,0.576331
0.595,0.566509
0.596,0.388424
0.597,0.383271
0.598,0.27378
0.599,0.131763
0.6,0.0890931
0.601,0.0364406
0.602,-0.000110198
0.603,0.000372853
0.604,-0.000271214
0.605,-0.000754265
0.606,-0.000593248
0.607,-0.0010763
0.608,-0.000915282
0.609,-0.000754265
0.61,-0.000754265
0.611,-0.0010763
0.612,-0.000754265
0.613,-0.000915282
0.614,-0.0010763
0.615,-0.000915282
0.616,-0.000754265
0.617,-0.0010763
0.618,-0.000432231
0.619,-0.000432231
0.62,-0.000432231
0.621,-0.000754265
0.622,-0.000432231
0.623,-0.000754265
0.624,-0.000593248
0.625,-0.000593248
0.626,-0.000915282
0.627,-0.000754265
0.628,-0.000915282
0.629,-0.000915282
0.63,-0.000754265
0.631,-0.000915282
0.632,-0.000754265
0.633,-0.000593248
0.634,-0.0010763
0.635,-0.000754265
0.636,-0.000915282
0.637,-0.000593248
0.638,-0.000754265
0.639,-0.000593248
0.64,-0.000754265
0.641,-0.000593248
0.642,-0.000593248
0.643,-0.000593248
0.644,-0.000754265
0.645,-0.000754265
0.646,-0.000432231
0.647,-0.000754265
0.648,-0.000432231
0.649,-0.000593248
0.65,-0.000593248
0.651,-0.000754265
0.652,-0.000754265
0.653,-0.0010763
0.654,-0.000915282
0.655,-0.000432231
0.656,-0.000593248
0.657,-0.000754265
0.658,-0.000593248
0.659,-0.000593248
0.66,-0.000271214
0.661,-0.000432231
0.662,-0.000432231
0.663,-0.000754265
0.664,-0.000432231
0.665,-0.000432231
0.666,-0.000754265
0.667,-0.000432231
0.668,-0.000754265
0.669,-0.000593248
0.67,-0.000593248
0.671,-0.000754265
0.672,-0.000915282
0.673,-0.000593248
0.674,-0.000915282
0.675,-0.000754265
0.676,-0.000593248
0.677,-0.000754265
0.678,-0.000593248
0.679,-0.000432231
0.68,-0.000432231
0.681,-0.000593248
0.682,-0.000432231
0.683,-0.000432231
0.684,-0.000432231
0.685,-0.000593248
0.686,-0.000754265
0.687,-0.000593248
0.688,-0.000593248
0.689,-0.000915282
0.69,-0.000754265
0.691,-0.000754265
0.692,-0.000915282
0.693,-0.000915282
0.694,-0.000593248
0.695,-0.000915282
0.696,-0.000593248
0.697,-0.000593248
0.698,-0.000754265
0.699,-0.000593248
0.7,-0.000432231
0.701,-0.000593248
0.702,-0.000593248
0.703,-0.000593248
0.704,-0.000754265
0.705,-0.000593248
0.706,-0.000593248
0.707,-0.000754265
0.708,-0.000593248
0.709,-0.000754265
0.71,-0.000754265
0.711,-0.000754265
0.712,-0.000754265
0.713,-0.000754265
0.714,-0.000754265
0.715,-0.000432231
0.716,-0.000593248
0.717,-0.000754265
0.718,-0.000593248
0.719,-0.000754265
0.72,-0.000754265
0.721,-0.000915282
0.722,-0.000432231
0.723,-0.000593248
0.724,-0.000593248
0.725,-0.000754265
0.726,-0.000593248
0.727,-0.000593248
0.728,-0.000593248
0.729,-0.000754265
0.73,-0.000754265
0.731,-0.000593248
0.732,-0.000915282
0.733,-0.000754265
0.734,-0.000754265
0.735,-0.000915282
0.736,-0.000432231
0.737,-0.000432231
0.738,-0.000432231
0.739,-0.000754265
0.74,-0.000593248
0.741,-0.000754265
0.742,-0.000432231
0.743,-0.000754265
0.744,-0.000915282
0.745,-0.000754265
0.746,-0.000754265
0.747,-0.00123732
0.748,-0.000754265
0.749,-0.000915282
0.75,-0.000754265
0.751,-0.000754265
0.752,-0.000432231
0.753,-0.000593248
0.754,0.183449
0.755,2.55782
0.756,3.0594
0.757,3.31961
0.758,3.38047
0.759,3.38128
0.76,3.37854
0.761,3.38031
0.762,3.37532
0.763,3.36147
0.764,3.34054
0.765,3.32331
0.766,3.31526
0.767,3.3114
0.768,3.31156
0.769,3.31478
0.77,3.3209
0.771,3.33217
0.772,3.35181
0.773,3.36743
0.774,3.38176
0.775,3.39368
0.776,3.40447
0.777,3.41461
0.778,3.42443
0.779,3.432
0.78,3.44054
0.781,3.44601
0.782,3.45132
0.783,3.45583
0.784,3.46098
0.785,3.46421
0.786,3.46855
0.787,3.4721
0.788,3.4758
0.789,3.47966
0.79,3.48272
0.791,3.48514
0.792,3.48739
0.793,3.48932
0.794,3.49158
0.795,3.49383
0.796,3.49496
0.797,3.49657
0.798,3.49802
0.799,3.49915
0.8,3.50108
0.801,3.50253
0.802,3.50414
0.803,3.50527
0.804,3.50704
0.805,3.508
0.806,3.50897
0.807,3.50977
0.808,3.51138
0.809,3.51187
0.81,3.51251
0.811,3.51316
0.812,3.51348
0.813,3.51428
0.814,3.51477
0.815,3.51557
0.816,3.51525
0.817,3.51573
0.818,3.51573
0.819,3.51638
0.82,3.51638
0.821,3.51622
0.822,3.51605
0.823,3.51622
0.824,3.51541
0.825,3.51525
0.826,3.51477
0.827,3.51493
0.828,3.51428
0.829,3.5138
0.83,3.51283
0.831,3.51187
0.832,3.51138
0.833,3.50961
0.834,3.50833
0.835,3.50736
0.836,3.50623
0.837,3.50478
0.838,3.50349
0.839,3.50108
0.84,3.50027
0.841,3.49802
0.842,3.49657
0.843,3.49448
0.844,3.49206
0.845,3.49013
0.846,3.48755
0.847,3.48482
0.848,3.48079
0.849,3.47725
0.85,3.47338
0.851,3.4692
0.852,3.46469
0.853,3.4597
0.854,3.45197
0.855,3.44665
0.856,3.4407
0.857,3.43329
0.858,3.4254
0.859,3.41831
0.86,3.41203
0.861,3.40302
0.862,3.39593
0.863,3.38901
0.864,3.37886
0.865,3.36534
0.866,3.34988
0.867,3.33877
0.868,3.32363
0.869,3.30479
0.87,3.28354
0.871,3.26534
0.872,3.24377
0.873,3.218
0.874,3.19578
0.875,3.17517
0.876,3.14007
0.877,3.10207
0.878,3.04169
0.879,3.01254
0.88,2.95635
0.881,2.90675
0.882,2.85007
0.883,2.75571
0.884,2.66248
0.885,2.57392
0.886,2.48005
0.887,2.4026
0.888,2.30196
0.889,2.16993
0.89,1.97445
0.891,1.70152
0.892,1.40718
0.893,1.01333
0.894,0.917687
0.895,0.692746
0.896,0.738958
0.897,0.737831
0.898,0.699026
0.899,0.495178
0.9,0.362822
0.901,0.362339
0.902,0.345271
0.903,0.14239
0.904,0.108415
0.905,0.0159915
0.906,0.000211836
0.907,0.000372853
0.908,5.08E-05
0.909,-0.000593248
0.91,-0.000754265
0.911,-0.000593248
0.912,-0.000754265
0.913,-0.000915282
0.914,-0.000593248
0.915,-0.000754265
0.916,-0.000593248
0.917,-0.000432231
0.918,-0.000432231
0.919,-0.000593248
0.92,-0.000432231
0.921,-0.000754265
0.922,-0.000593248
0.923,-0.000593248
0.924,-0.000754265
0.925,-0.000593248
0.926,-0.000593248
0.927,-0.000754265
0.928,-0.000754265
0.929,-0.000593248
0.93,-0.000593248
0.931,-0.000754265
0.932,-0.000915282
0.933,-0.000915282
0.934,-0.000593248
0.935,-0.000593248
0.936,-0.000915282
0.937,-0.000915282
0.938,-0.000593248
0.939,-0.000915282
0.94,-0.000593248
0.941,-0.000754265
0.942,-0.000754265
0.943,-0.000432231
0.944,-0.000593248
0.945,-0.000593248
0.946,-0.000915282
0.947,-0.000593248
0.948,-0.000754265
0.949,-0.000432231
0.95,-0.000754265
0.951,-0.000593248
0.952,-0.000754265
0.953,-0.000754265
0.954,-0.000915282
0.955,-0.000754265
0.956,-0.000593248
0.957,-0.000754265
0.958,-0.000593248
0.959,-0.000754265
0.96,-0.000271214
0.961,-0.000593248
0.962,-0.000432231
0.963,-0.000754265
0.964,-0.000915282
0.965,-0.000754265
0.966,-0.000593248
0.967,-0.000915282
0.968,-0.000593248
0.969,-0.000915282
0.97,-0.0010763
0.971,-0.000754265
0.972,-0.000593248
0.973,-0.000593248
0.974,-0.000754265
0.975,-0.000754265
0.976,-0.000593248
0.977,-0.000915282
0.978,-0.000432231
0.979,-0.000593248
0.98,-0.000432231
0.981,-0.000432231
0.982,-0.000593248
0.983,-0.000593248
0.984,-0.000915282
0.985,-0.000593248
0.986,-0.000593248
0.987,-0.000593248
0.988,-0.000593248
0.989,-0.000593248
0.99,-0.0010763
0.991,-0.000593248
0.992,-0.000915282
0.993,-0.000593248
0.994,-0.000432231
0.995,-0.000593248
0.996,-0.000593248
0.997,-0.000754265
0.998,-0.000432231
0.999,-0.000754265
1,-0.000593248
1.001,-0.000271214
1.002,-0.000593248
1.003,-0.000593248
1.004,-0.000593248
1.005,-0.000432231
1.006,-0.000593248
1.007,-0.000915282
1.008,-0.0010763
1.009,-0.000593248
1.01,-0.000915282
1.011,-0.000754265
1.012,-0.000915282
1.013,-0.0010763
1.014,-0.000754265
1.015,-0.000754265
1.016,-0.000754265
1.017,-0.000915282
1.018,-0.000593248
1.019,-0.000593248
1.02,-0.000432231
1.021,-0.000593248
1.022,-0.000432231
1.023,-0.000593248
1.024,-0.000593248
1.025,-0.000432231
1.026,-0.000593248
1.027,-0.000593248
1.028,-0.000915282
1.029,-0.000754265
1.03,-0.000915282
1.031,-0.000593248
1.032,-0.0010763
1.033,-0.000754265
1.034,-0.000754265
1.035,-0.000593248
1.036,-0.000593248
1.037,-0.000754265
1.038,-0.000593248
1.039,-0.000593248
1.04,-0.000432231
1.041,-0.000432231
1.042,-0.000593248
1.043,-0.000593248
1.044,-0.000593248
1.045,-0.000915282
1.046,-0.000754265
1.047,-0.000593248
1.048,-0.000593248
1.049,-0.000915282
1.05,-0.000754265
1.051,-0.000593248
1.052,-0.000754265
1.053,-0.000915282
1.054,-0.000754265
1.055,-0.000915282
1.056,-0.000593248
1.057,-0.000754265
1.058,-0.000432231
1.059,-0.000432231
1.06,-0.000754265
1.061,-0.000593248
1.062,-0.000593248
1.063,-0.000593248
1.064,-0.000593248
1.065,-0.000593248
1.066,-0.000593248
1.067,-0.000754265
1.068,-0.000432231
1.069,-0.000754265
1.07,-0.000432231
1.071,-0.000593248
1.072,-0.000915282
1.073,-0.000915282
1.074,-0.000754265
1.075,-0.000754265
1.076,-0.000593248
1.077,-0.000593248
1.078,-0.000593248
1.079,-0.000754265
1.08,-0.000915282
1.081,-0.000593248
1.082,-0.000754265
1.083,-0.000432231
1.084,-0.000432231
1.085,-0.000593248
1.086,-0.000593248
1.087,-0.000593248
1.088,-0.000915282
1.089,-0.000915282
1.09,-0.000432231
1.091,-0.000754265
1.092,-0.000593248
1.093,-0.000754265
1.094,-0.000915282
1.095,-0.000754265
1.096,-0.000754265
1.097,-0.000754265
1.098,-0.000593248
1.099,-0.000593248
1.1,-0.000432231
1.101,-0.000110198
1.102,-0.000593248
1.103,-0.000915282
1.104,-0.000593248
1.105,-0.000915282
1.106,-0.000593248
1.107,-0.000593248
1.108,-0.000915282
1.109,-0.000754265
1.11,-0.000754265
1.111,-0.000754265
1.112,-0.000754265
1.113,-0.000754265
1.114,-0.000593248
1.115,-0.000754265
1.116,-0.000754265
1.117,-0.000593248
1.118,-0.000593248
1.119,-0.000432231
1.12,-0.000593248
1.121,-0.000754265
1.122,-0.000754265
1.123,-0.000432231
1.124,-0.000432231
1.125,-0.000593248
1.126,-0.000754265
1.127,-0.000754265
1.128,-0.000754265
1.129,-0.000754265
1.13,-0.000593248
1.131,-0.000754265
1.132,-0.000754265
1.133,-0.00123732
1.134,-0.000754265
1.135,-0.000593248
1.136,-0.000754265
1.137,-0.000593248
1.138,-0.000593248
1.139,-0.000754265
1.14,-0.000593248
1.141,-0.000593248
1.142,-0.000432231
1.143,-0.000754265
1.144,-0.000593248
1.145,-0.000593248
1.146,-0.000593248
1.147,-0.000915282
1.148,-0.000754265
1.149,-0.000754265
1.15,-0.000754265
1.151,-0.000754265
1.152,-0.000754265
1.153,-0.000754265
1.154,-0.000754265
1.155,-0.000593248
1.156,-0.000593248
1.157,-0.000754265
1.158,-0.000754265
1.159,-0.000754265
1.16,-0.000593248
1.161,-0.000432231
1.162,-0.000432231
1.163,-0.000110198
1.164,2.21324
1.165,2.86827
1.166,3.26583
1.167,3.37999
1.168,3.38724
1.169,3.38031
1.17,3.38144
1.171,3.37774
1.172,3.3626
1.173,3.34908
1.174,3.32766
1.175,3.30898
1.176,3.29755
1.177,3.29481
1.178,3.29578
1.179,3.30045
1.18,3.31478
1.181,3.33072
1.182,3.35117
1.183,3.36582
1.184,3.37838
1.185,3.38885
1.186,3.40044
1.187,3.41187
1.188,3.42041
1.189,3.42701
1.19,3.43442
1.191,3.44037
1.192,3.44504
1.193,3.45084
1.194,3.45551
1.195,3.45905
1.196,3.46388
1.197,3.46743
1.198,3.47177
1.199,3.47515
1.2,3.47854
1.201,3.4816
1.202,3.48385
1.203,3.4861
1.204,3.48852
1.205,3.49029
1.206,3.49174
1.207,3.49383
1.208,3.49593
1.209,3.49786
1.21,3.49979
1.211,3.50188
1.212,3.50317
1.213,3.50478
1.214,3.50607
1.215,3.50704
1.216,3.50816
1.217,3.50929
1.218,3.51026
1.219,3.51187
1.22,3.51235
1.221,3.51332
1.222,3.51444
1.223,3.51509
1.224,3.51557
1.225,3.51654
1.226,3.51686
1.227,3.51783
1.228,3.51831
1.229,3.51831
1.23,3.51847
1.231,3.51863
1.232,3.51847
1.233,3.51879
1.234,3.51863
1.235,3.51863
1.236,3.51847
1.237,3.51863
1.238,3.51815
1.239,3.51783
1.24,3.51734
1.241,3.51702
1.242,3.51605
1.243,3.51557
1.244,3.51428
1.245,3.51348
1.246,3.51219
1.247,3.51155
1.248,3.5101
1.249,3.50881
1.25,3.50671
1.251,3.50446
1.252,3.50205
1.253,3.49963
1.254,3.49802
1.255,3.49609
1.256,3.49351
1.257,3.49045
1.258,3.48707
1.259,3.48385
1.26,3.47999
1.261,3.47548
1.262,3.47049
1.263,3.46501
1.264,3.45905
1.265,3.45261
1.266,3.44488
1.267,3.43651
1.268,3.43023
1.269,3.42218
1.27,3.41236
1.271,3.40334
1.272,3.39368
1.273,3.38466
1.274,3.37307
1.275,3.35777
1.276,3.34022
1.277,3.32428
1.278,3.30173
1.279,3.28499
1.28,3.26679
1.281,3.24473
1.282,3.21688
1.283,3.19594
1.284,3.16825
1.285,3.13347
1.286,3.07325
1.287,3.03331
1.288,3.00304
1.289,2.94556
1.29,2.88308
1.291,2.80257
1.292,2.70644
1.293,2.59808
1.294,2.52723
1.295,2.43851
1.296,2.35671
1.297,2.2353
1.298,2.0044
1.299,1.73888
1.3,1.52392
1.301,1.22426
1.302,1.01784
1.303,0.706755
1.304,0.736865
1.305,0.72028
1.306,0.54767
1.307,0.492763
1.308,0.371678
1.309,0.372644
1.31,0.356864
1.311,0.182644
1.312,0.0982711
1.313,0.049483
1.314,0.000211836
1.315,0.000372853
1.316,5.08E-05
1.317,-0.000110198
1.318,-0.000593248
1.319,-0.000593248
1.32,-0.000593248
1.321,-0.000593248
1.322,-0.000754265
1.323,-0.000432231
1.324,-0.000593248
1.325,-0.000593248
1.326,-0.000754265
1.327,-0.000593248
1.328,-0.000432231
1.329,-0.000593248
1.33,-0.000593248
1.331,-0.000915282
1.332,-0.000754265
1.333,-0.000915282
1.334,-0.000593248
1.335,-0.000593248
1.336,-0.000915282
1.337,-0.000915282
1.338,-0.000593248
1.339,-0.000754265
1.34,-0.000593248
1.341,-0.000432231
1.342,-0.000754265
1.343,-0.000593248
1.344,-0.000754265
1.345,-0.000754265
1.346,-0.000754265
1.347,-0.000754265
1.348,-0.000593248
1.349,-0.000754265
1.35,-0.000593248
1.351,-0.000915282
1.352,-0.000754265
1.353,-0.0010763
1.354,-0.0010763
1.355,-0.000593248
1.356,-0.000915282
1.357,-0.000754265
1.358,-0.000432231
1.359,-0.000432231
1.36,-0.000593248
1.361,-0.000593248
1.362,-0.000915282
1.363,-0.000593248
1.364,-0.000915282
1.365,-0.000754265
1.366,-0.000593248
1.367,-0.000432231
1.368,-0.000432231
1.369,-0.000754265
1.37,-0.000754265
1.371,-0.000593248
1.372,-0.000915282
1.373,-0.000754265
1.374,-0.000754265
1.375,-0.000754265
1.376,-0.000915282
1.377,-0.000754265
1.378,-0.000593248
1.379,-0.000754265
1.38,-0.000432231
