Time - Dev2/ai0,Voltage - Dev2/ai0
0.31,-0.000915282
0.311,-0.000271214
0.312,-0.000593248
0.313,-0.000593248
0.314,-0.000432231
0.315,-0.000915282
0.316,-0.000593248
0.317,-0.000432231
0.318,-0.000593248
0.319,-0.000593248
0.32,-0.000593248
0.321,-0.000593248
0.322,1.61892
0.323,2.55444
0.324,2.72158
0.325,2.60242
0.326,2.37056
0.327,2.12162
0.328,1.85063
0.329,1.81681
0.33,1.82728
0.331,1.98556
0.332,2.06092
0.333,2.1403
0.334,2.20664
0.335,2.25317
0.336,2.28683
0.337,2.30035
0.338,2.30566
0.339,2.31887
0.34,2.32724
0.341,2.33771
0.342,2.36991
0.343,2.39278
0.344,2.41435
0.345,2.43174
0.346,2.44446
0.347,2.4604
0.348,2.47441
0.349,2.48729
0.35,2.49696
0.351,2.50227
0.352,2.50952
0.353,2.51998
0.354,2.52771
0.355,2.52835
0.356,2.53125
0.357,2.53689
0.358,2.54413
0.359,2.54945
0.36,2.5538
0.361,2.55702
0.362,2.55863
0.363,2.5612
0.364,2.56217
0.365,2.56603
0.366,2.56668
0.367,2.56877
0.368,2.57102
0.369,2.57102
0.37,2.57119
0.371,2.57135
0.372,2.57151
0.373,2.5707
0.374,2.5707
0.375,2.5699
0.376,2.56813
0.377,2.56217
0.378,2.55766
0.379,2.54301
0.38,2.53592
0.381,2.52868
0.382,2.51821
0.383,2.50823
0.384,2.48874
0.385,2.46974
0.386,2.45268
0.387,2.43561
0.388,2.4092
0.389,2.35413
0.39,2.34061
0.391,2.32273
0.392,2.30067
0.393,2.27555
0.394,2.25205
0.395,2.22113
0.396,2.18925
0.397,2.15221
0.398,2.10616
0.399,2.06897
0.4,2.03064
0.401,2.00198
0.402,1.9664
0.403,1.91841
0.404,1.85417
0.405,1.75804
0.406,1.69106
0.407,1.60733
0.408,1.50379
0.409,1.42586
0.41,1.25969
0.411,1.06486
0.412,0.911569
0.413,0.830094
0.414,0.716255
0.415,0.58728
0.416,0.353966
0.417,0.192949
0.418,-0.000432231
0.419,-0.000754265
0.42,-0.000271214
0.421,-0.000915282
0.422,-0.000754265
0.423,-0.000754265
0.424,-0.000754265
0.425,-0.0010763
0.426,-0.000754265
0.427,-0.0010763
0.428,-0.0010763
0.429,-0.000754265
0.43,-0.000593248
0.431,-0.000432231
0.432,-0.000432231
0.433,-0.000593248
0.434,-0.000271214
0.435,-0.000754265
0.436,-0.000271214
0.437,-0.000432231
0.438,-0.000754265
0.439,-0.000754265
0.44,-0.000271214
0.441,-0.000915282
0.442,-0.000432231
0.443,-0.000593248
0.444,-0.000593248
0.445,-0.0010763
0.446,-0.0010763
0.447,-0.000754265
0.448,-0.000754265
0.449,-0.000754265
0.45,-0.000754265
0.451,-0.000754265
0.452,-0.000593248
0.453,-0.000754265
0.454,-0.000432231
0.455,-0.000432231
0.456,-0.000915282
0.457,-0.000432231
0.458,-0.000593248
0.459,-0.000754265
0.46,-0.000754265
0.461,-0.000593248
0.462,-0.000432231
0.463,-0.000754265
0.464,-0.000754265
0.465,-0.000754265
0.466,-0.000754265
0.467,-0.000915282
0.468,-0.000754265
0.469,-0.000915282
0.47,-0.000754265
0.471,-0.000593248
0.472,-0.000593248
0.473,-0.000754265
0.474,-0.000593248
0.475,-0.000593248
0.476,-0.000593248
0.477,-0.000432231
0.478,-0.000432231
0.479,-0.000593248
0.48,-0.000754265
0.481,-0.000915282
0.482,-0.000915282
0.483,-0.000271214
0.484,-0.000754265
0.485,-0.000754265
0.486,-0.000915282
0.487,-0.000915282
0.488,-0.000754265
0.489,-0.000915282
0.49,-0.000593248
0.491,-0.000593248
0.492,-0.000593248
0.493,-0.000754265
0.494,-0.000432231
0.495,-0.000754265
0.496,-0.000432231
0.497,-0.000754265
0.498,-0.000432231
0.499,-0.000432231
0.5,-0.000754265
0.501,-0.000593248
0.502,-0.000915282
0.503,-0.000915282
0.504,-0.000915282
0.505,-0.000754265
0.506,-0.000915282
0.507,-0.0010763
0.508,-0.000754265
0.509,-0.000754265
0.51,-0.000593248
0.511,-0.000593248
0.512,-0.000593248
0.513,-0.000593248
0.514,-0.000432231
0.515,-0.000593248
0.516,-0.000271214
0.517,-0.000754265
0.518,-0.000754265
0.519,-0.000432231
0.52,-0.000593248
0.521,-0.000593248
0.522,-0.000593248
0.523,-0.000915282
0.524,-0.000754265
0.525,-0.000754265
0.526,-0.000754265
0.527,-0.000754265
0.528,-0.000754265
0.529,-0.000754265
0.53,-0.000754265
0.531,-0.000754265
0.532,-0.000593248
0.533,-0.000432231
0.534,-0.000593248
0.535,-0.000593248
0.536,-0.000432231
0.537,-0.000593248
0.538,-0.000593248
0.539,-0.000754265
0.54,-0.000754265
0.541,-0.000754265
0.542,-0.000754265
0.543,-0.000593248
0.544,-0.000915282
0.545,-0.000754265
0.546,-0.000915282
0.547,-0.000915282
0.548,-0.000915282
0.549,-0.000754265
0.55,-0.000593248
0.551,-0.000754265
0.552,-0.000593248
0.553,-0.000593248
0.554,-0.000271214
0.555,-0.000432231
0.556,-0.000754265
0.557,-0.000432231
0.558,-0.000593248
0.559,-0.000754265
0.56,-0.000432231
0.561,-0.000432231
0.562,-0.000754265
0.563,-0.000754265
0.564,-0.000754265
0.565,-0.000754265
0.566,-0.0010763
0.567,-0.000915282
0.568,-0.000593248
0.569,-0.000915282
0.57,-0.000593248
0.571,-0.000754265
0.572,-0.000593248
0.573,-0.000593248
0.574,-0.000432231
0.575,-0.000593248
0.576,-0.000432231
0.577,-0.000593248
0.578,-0.000593248
0.579,-0.000432231
0.58,-0.000754265
0.581,-0.000754265
0.582,-0.000754265
0.583,-0.000593248
0.584,-0.000754265
0.585,-0.000754265
0.586,-0.000754265
0.587,-0.000754265
0.588,-0.000754265
0.589,-0.000915282
0.59,-0.000593248
0.591,-0.000593248
0.592,1.35292
0.593,2.5005
0.594,2.74412
0.595,2.57489
0.596,2.26541
0.597,1.94369
0.598,1.84257
0.599,1.83195
0.6,1.84821
0.601,1.90891
0.602,2.05447
0.603,2.20776
0.604,2.27942
0.605,2.3171
0.606,2.34318
0.607,2.3646
0.608,2.37716
0.609,2.3844
0.61,2.39455
0.611,2.40115
0.612,2.41323
0.613,2.42176
0.614,2.42772
0.615,2.43367
0.616,2.45171
0.617,2.47828
0.618,2.4947
0.619,2.50114
0.62,2.50307
0.621,2.50903
0.622,2.51257
0.623,2.51322
0.624,2.51483
0.625,2.51531
0.626,2.51467
0.627,2.51451
0.628,2.51934
0.629,2.5224
0.63,2.52497
0.631,2.5232
0.632,2.52014
0.633,2.51612
0.634,2.50823
0.635,2.50227
0.636,2.49293
0.637,2.48295
0.638,2.47361
0.639,2.46073
0.64,2.44897
0.641,2.41693
0.642,2.40179
0.643,2.38617
0.644,2.3778
0.645,2.3646
0.646,2.35397
0.647,2.339
0.648,2.31871
0.649,2.29665
0.65,2.27233
0.651,2.24351
0.652,2.20793
0.653,2.18232
0.654,2.14513
0.655,2.10906
0.656,2.05753
0.657,1.99796
0.658,1.93516
0.659,1.87945
0.66,1.83114
0.661,1.74806
0.662,1.5872
0.663,1.51104
0.664,1.3476
0.665,1.27466
0.666,1.20188
0.667,1.09416
0.668,0.896916
0.669,0.685178
0.67,0.556848
0.671,0.436568
0.672,0.255424
0.673,-0.000432231
0.674,-0.000432231
0.675,-0.000432231
0.676,5.08E-05
0.677,-0.000432231
0.678,-0.000593248
0.679,-0.000915282
0.68,-0.000915282
0.681,-0.000915282
0.682,-0.000754265
0.683,-0.000915282
0.684,-0.0010763
0.685,-0.000432231
0.686,-0.0010763
0.687,-0.000754265
0.688,-0.000754265
0.689,-0.000754265
0.69,-0.000593248
0.691,-0.000754265
0.692,-0.000593248
0.693,-0.000593248
0.694,-0.000915282
0.695,-0.000593248
0.696,-0.000432231
0.697,-0.000593248
0.698,-0.000593248
0.699,-0.000915282
0.7,-0.000915282
0.701,-0.000593248
0.702,-0.000593248
0.703,-0.000593248
0.704,-0.000754265
0.705,-0.000593248
0.706,-0.000754265
0.707,-0.000915282
0.708,-0.000915282
0.709,-0.000754265
0.71,-0.000754265
0.711,-0.000593248
0.712,-0.000593248
0.713,-0.000754265
0.714,-0.000593248
0.715,-0.000915282
0.716,-0.000432231
0.717,-0.000593248
0.718,-0.000432231
0.719,-0.000754265
0.72,-0.000754265
0.721,-0.000754265
0.722,-0.000593248
0.723,-0.000593248
0.724,-0.000754265
0.725,-0.000915282
0.726,-0.000754265
0.727,-0.000915282
0.728,-0.000593248
0.729,-0.000754265
0.73,-0.0010763
0.731,-0.000915282
0.732,-0.000432231
0.733,-0.000915282
0.734,-0.000593248
0.735,-0.000432231
0.736,-0.000593248
0.737,-0.000271214
0.738,-0.000593248
0.739,-0.000432231
0.74,-0.000593248
0.741,-0.000593248
0.742,-0.000593248
0.743,-0.000593248
0.744,-0.00123732
0.745,-0.000915282
0.746,-0.000593248
0.747,-0.000754265
0.748,-0.000754265
0.749,-0.000754265
0.75,-0.000593248
0.751,-0.000593248
0.752,-0.000754265
0.753,-0.000754265
0.754,-0.000593248
0.755,-0.000593248
0.756,-0.000593248
0.757,-0.000432231
0.758,-0.000593248
0.759,-0.000915282
0.76,-0.000754265
0.761,-0.000754265
0.762,-0.000754265
0.763,-0.000593248
0.764,-0.000915282
0.765,-0.0010763
0.766,-0.000915282
0.767,-0.000915282
0.768,-0.000593248
0.769,-0.000754265
0.77,-0.000593248
0.771,-0.000593248
0.772,-0.000593248
0.773,-0.000593248
0.774,-0.000754265
0.775,-0.000593248
0.776,-0.000432231
0.777,-0.000593248
0.778,-0.000754265
0.779,-0.000754265
0.78,-0.000915282
0.781,-0.000754265
0.782,-0.000915282
0.783,-0.000754265
0.784,-0.000754265
0.785,-0.000754265
0.786,-0.000915282
0.787,-0.000754265
0.788,-0.000754265
0.789,-0.000915282
0.79,-0.000593248
0.791,-0.000593248
0.792,-0.000593248
0.793,-0.000432231
0.794,-0.000432231
0.795,-0.000432231
0.796,-0.000593248
0.797,-0.000432231
0.798,-0.000432231
0.799,-0.000593248
0.8,-0.000754265
0.801,-0.000593248
0.802,-0.000754265
0.803,-0.000915282
0.804,-0.000754265
0.805,-0.000432231
0.806,-0.000754265
0.807,-0.000754265
0.808,-0.000754265
0.809,-0.000754265
0.81,-0.000754265
0.811,-0.000593248
0.812,-0.000593248
0.813,-0.000432231
0.814,-0.000432231
0.815,-0.000754265
0.816,1.669
0.817,2.44817
0.818,2.72061
0.819,2.68825
0.82,2.50758
0.821,2.34367
0.822,2.22999
0.823,2.21823
0.824,2.23562
0.825,2.27491
0.826,2.33417
0.827,2.4121
0.828,2.45976
0.829,2.48762
0.83,2.52465
0.831,2.55621
0.832,2.57006
0.833,2.58407
0.834,2.59421
0.835,2.60983
0.836,2.63076
0.837,2.6715
0.838,2.6868
0.839,2.69759
0.84,2.70805
0.841,2.71626
0.842,2.72432
0.843,2.73204
0.844,2.73945
0.845,2.74638
0.846,2.75282
0.847,2.75877
0.848,2.76747
0.849,2.78244
0.85,2.79323
0.851,2.80354
0.852,2.81304
0.853,2.82173
0.854,2.83172
0.855,2.83832
0.856,2.84556
0.857,2.84878
0.858,2.85265
0.859,2.85539
0.86,2.85796
0.861,2.85893
0.862,2.8607
0.863,2.86054
0.864,2.86279
0.865,2.86376
0.866,2.8644
0.867,2.86408
0.868,2.86328
0.869,2.86215
0.87,2.86054
0.871,2.85845
0.872,2.85233
0.873,2.84283
0.874,2.833
0.875,2.82286
0.876,2.8074
0.877,2.79243
0.878,2.76586
0.879,2.75201
0.88,2.73913
0.881,2.72383
0.882,2.70966
0.883,2.68954
0.884,2.66023
0.885,2.62561
0.886,2.58423
0.887,2.54929
0.888,2.50646
0.889,2.45751
0.89,2.43818
0.891,2.40534
0.892,2.36331
0.893,2.29085
0.894,2.21871
0.895,2.1754
0.896,2.13193
0.897,2.05351
0.898,1.92405
0.899,1.83823
0.9,1.78815
0.901,1.66304
0.902,1.53116
0.903,1.33134
0.904,1.22056
0.905,1.09143
0.906,0.794187
0.907,0.555237
0.908,0.146898
0.909,0.0485169
0.91,-0.000432231
0.911,-0.000432231
0.912,-0.000271214
0.913,-0.000432231
0.914,-0.000271214
0.915,-0.000593248
0.916,-0.000271214
0.917,-0.000432231
0.918,-0.000754265
0.919,-0.000432231
0.92,-0.000593248
0.921,-0.000593248
0.922,-0.000432231
0.923,-0.000915282
0.924,-0.000432231
0.925,-0.000915282
0.926,-0.000915282
0.927,-0.000754265
0.928,-0.000915282
0.929,-0.000754265
0.93,-0.000915282
0.931,-0.000432231
0.932,-0.000754265
0.933,-0.000593248
0.934,-0.000432231
0.935,-0.000593248
0.936,-0.000593248
0.937,-0.000593248
0.938,-0.000593248
0.939,-0.000593248
0.94,-0.000593248
0.941,-0.000915282
0.942,-0.000754265
0.943,-0.000915282
0.944,-0.000754265
0.945,-0.000754265
0.946,-0.000593248
0.947,-0.000754265
0.948,-0.000754265
0.949,-0.000754265
0.95,-0.000754265
0.951,-0.000432231
0.952,-0.000432231
0.953,-0.000593248
0.954,-0.000432231
0.955,-0.000593248
0.956,-0.000432231
0.957,-0.000432231
0.958,-0.000593248
0.959,-0.000754265
0.96,-0.000915282
0.961,-0.000915282
0.962,-0.000432231
0.963,-0.000593248
0.964,-0.000754265
0.965,-0.000915282
0.966,-0.000915282
0.967,-0.000754265
0.968,-0.000593248
0.969,-0.000593248
0.97,-0.000593248
0.971,-0.000593248
0.972,-0.000432231
0.973,-0.000593248
0.974,-0.000593248
0.975,-0.000432231
0.976,-0.000432231
0.977,-0.000432231
0.978,-0.000432231
0.979,-0.000593248
0.98,-0.000593248
0.981,-0.000593248
0.982,-0.000593248
0.983,-0.000754265
0.984,-0.0010763
0.985,-0.000754265
0.986,-0.000915282
0.987,-0.000432231
0.988,-0.000754265
0.989,-0.000754265
0.99,-0.000915282
0.991,-0.000593248
0.992,-0.000754265
0.993,-0.000432231
0.994,-0.000593248
0.995,-0.000593248
0.996,-0.000593248
0.997,-0.000593248
0.998,-0.000593248
0.999,-0.000593248
1,-0.000593248
1.001,-0.000593248
1.002,-0.000432231
1.003,-0.000593248
1.004,-0.000754265
1.005,-0.000754265
1.006,-0.000915282
1.007,-0.000754265
1.008,-0.000754265
1.009,-0.000915282
1.01,-0.000593248
1.011,-0.000754265
1.012,-0.000754265
1.013,-0.000593248
1.014,-0.000593248
1.015,-0.000432231
1.016,-0.000432231
1.017,-0.000593248
1.018,-0.000593248
1.019,-0.000593248
1.02,-0.000754265
1.021,-0.000593248
1.022,-0.000915282
1.023,-0.000754265
1.024,-0.000754265
1.025,-0.000915282
1.026,-0.000754265
1.027,-0.000754265
1.028,-0.000593248
1.029,-0.000915282
1.03,-0.000432231
1.031,-0.000593248
1.032,-0.000754265
1.033,-0.000432231
1.034,-0.000593248
1.035,-0.000754265
1.036,-0.000432231
1.037,-0.000593248
1.038,-0.000754265
1.039,-0.000593248
1.04,-0.000754265
1.041,-0.000593248
1.042,-0.000593248
1.043,-0.000915282
1.044,-0.000754265
1.045,-0.000915282
1.046,-0.000593248
1.047,-0.000915282
1.048,-0.000915282
1.049,-0.0010763
1.05,-0.000915282
1.051,-0.000593248
1.052,-0.000593248
1.053,-0.000432231
1.054,-0.000271214
1.055,-0.000271214
1.056,-0.000593248
1.057,-0.000432231
1.058,-0.000915282
1.059,-0.000432231
1.06,-0.000754265
1.061,-0.000754265
1.062,-0.000754265
1.063,-0.000593248
1.064,-0.000432231
1.065,-0.000754265
1.066,-0.0010763
1.067,-0.000754265
1.068,-0.000754265
1.069,-0.000915282
1.07,-0.000593248
1.071,-0.000593248
1.072,-0.000593248
1.073,-0.000754265
1.074,-0.000432231
1.075,-0.000754265
1.076,-0.000593248
1.077,-0.000271214
1.078,1.42071
1.079,2.95796
1.08,3.14474
1.081,3.00916
1.082,2.76167
1.083,2.5488
1.084,2.49905
1.085,2.51789
1.086,2.56555
1.087,2.64413
1.088,2.71127
1.089,2.75716
1.09,2.81529
1.091,2.84009
1.092,2.86392
1.093,2.87938
1.094,2.88904
1.095,2.89532
1.096,2.90289
1.097,2.9111
1.098,2.9272
1.099,2.94668
1.1,2.9594
1.101,2.96858
1.102,2.97518
1.103,2.98227
1.104,2.98758
1.105,2.99419
1.106,2.99998
1.107,3.01141
1.108,3.01737
1.109,3.02269
1.11,3.02719
1.111,3.03122
1.112,3.0346
1.113,3.0404
1.114,3.04314
1.115,3.047
1.116,3.05167
1.117,3.05827
1.118,3.06165
1.119,3.06536
1.12,3.07083
1.121,3.07631
1.122,3.08098
1.123,3.08597
1.124,3.09015
1.125,3.09402
1.126,3.09837
1.127,3.10142
1.128,3.10529
1.129,3.10738
1.13,3.11028
1.131,3.11205
1.132,3.11382
1.133,3.11559
1.134,3.11833
1.135,3.11962
1.136,3.12236
1.137,3.12413
1.138,3.12574
1.139,3.12719
1.14,3.12799
1.141,3.12976
1.142,3.13073
1.143,3.13105
1.144,3.1317
1.145,3.13315
1.146,3.13411
1.147,3.1346
1.148,3.1354
1.149,3.13604
1.15,3.13572
1.151,3.13653
1.152,3.13685
1.153,3.13653
1.154,3.13669
1.155,3.13701
1.156,3.13653
1.157,3.13669
1.158,3.13621
1.159,3.13604
1.16,3.13588
1.161,3.13508
1.162,3.13524
1.163,3.1346
1.164,3.13298
1.165,3.13186
1.166,3.13105
1.167,3.13041
1.168,3.12928
1.169,3.1288
1.17,3.12799
1.171,3.12687
1.172,3.12622
1.173,3.12558
1.174,3.12461
1.175,3.12461
1.176,3.12429
1.177,3.12332
1.178,3.123
1.179,3.1222
1.18,3.12187
1.181,3.12091
1.182,3.1201
1.183,3.1193
1.184,3.11865
1.185,3.11833
1.186,3.11672
1.187,3.11576
1.188,3.11447
1.189,3.11334
1.19,3.1127
1.191,3.11157
1.192,3.11141
1.193,3.11028
1.194,3.10883
1.195,3.10883
1.196,3.10803
1.197,3.10658
1.198,3.10626
1.199,3.10529
1.2,3.10448
1.201,3.10384
1.202,3.10481
1.203,3.10432
1.204,3.10336
1.205,3.10287
1.206,3.10207
1.207,3.10126
1.208,3.1011
1.209,3.1003
1.21,3.09869
1.211,3.09788
1.212,3.0974
1.213,3.09611
1.214,3.09643
1.215,3.09531
1.216,3.09482
1.217,3.09434
1.218,3.0937
1.219,3.09289
1.22,3.09257
1.221,3.09176
1.222,3.09144
1.223,3.09048
1.224,3.08983
1.225,3.0887
1.226,3.08806
1.227,3.08742
1.228,3.08629
1.229,3.08532
1.23,3.085
1.231,3.0842
1.232,3.08371
1.233,3.08194
1.234,3.08162
1.235,3.08065
1.236,3.08033
1.237,3.07969
1.238,3.07888
1.239,3.07808
1.24,3.07743
1.241,3.07695
1.242,3.07679
1.243,3.07598
1.244,3.07518
1.245,3.0747
1.246,3.07373
1.247,3.07309
1.248,3.07244
1.249,3.0718
1.25,3.07099
1.251,3.07099
1.252,3.07019
1.253,3.06986
1.254,3.06874
1.255,3.06842
1.256,3.06745
1.257,3.06713
1.258,3.06713
1.259,3.06681
1.26,3.06648
1.261,3.06584
1.262,3.06536
1.263,3.06471
1.264,3.06407
1.265,3.06423
1.266,3.06342
1.267,3.06278
1.268,3.06246
1.269,3.06165
1.27,3.06165
1.271,3.06117
1.272,3.06117
1.273,3.05956
1.274,3.05908
1.275,3.05892
1.276,3.05875
1.277,3.05859
1.278,3.05859
1.279,3.05747
1.28,3.05843
1.281,3.05811
1.282,3.05795
1.283,3.05747
1.284,3.05682
1.285,3.05634
1.286,3.05698
1.287,3.05586
1.288,3.05553
1.289,3.05618
1.29,3.0557
1.291,3.05505
1.292,3.05537
1.293,3.05457
1.294,3.05489
1.295,3.05473
1.296,3.05473
1.297,3.05425
1.298,3.05392
1.299,3.05408
1.3,3.05344
1.301,3.05328
1.302,3.05247
1.303,3.0528
1.304,3.05183
1.305,3.05231
1.306,3.05167
1.307,3.05215
1.308,3.05199
1.309,3.05199
1.31,3.05199
1.311,3.05167
1.312,3.05183
1.313,3.05151
1.314,3.05119
1.315,3.05167
1.316,3.05167
1.317,3.05135
1.318,3.05135
1.319,3.05119
1.32,3.05167
1.321,3.05183
1.322,3.05119
1.323,3.05119
1.324,3.05119
1.325,3.05086
1.326,3.05103
1.327,3.05119
1.328,3.05103
1.329,3.05103
1.33,3.05103
1.331,3.05119
1.332,3.05135
1.333,3.05103
1.334,3.05054
1.335,3.05054
1.336,3.0507
1.337,3.05022
1.338,3.05054
1.339,3.05054
1.34,3.05086
1.341,3.05086
1.342,3.0507
1.343,3.05103
1.344,3.05119
1.345,3.05119
1.346,3.05167
1.347,3.05183
1.348,3.05167
1.349,3.05215
1.35,3.0528
1.351,3.05296
1.352,3.05296
1.353,3.05344
1.354,3.0536
1.355,3.05392
1.356,3.05392
1.357,3.05392
1.358,3.05457
1.359,3.05457
1.36,3.05457
1.361,3.05457
1.362,3.05505
1.363,3.05457
1.364,3.05473
1.365,3.05457
1.366,3.05425
1.367,3.05425
1.368,3.05473
1.369,3.05457
1.37,3.05505
1.371,3.05441
1.372,3.05505
1.373,3.05553
1.374,3.05489
1.375,3.05505
1.376,3.05537
1.377,3.05537
1.378,3.05586
1.379,3.05586
1.38,3.05586
1.381,3.05586
1.382,3.0565
1.383,3.05634
1.384,3.05618
1.385,3.0565
1.386,3.05682
1.387,3.05698
1.388,3.05714
1.389,3.05731
1.39,3.05763
