Time - Dev2/ai0,Voltage - Dev2/ai0
0.313,-0.000432231
0.314,-0.000754265
0.315,-0.000754265
0.316,-0.000432231
0.317,-0.000432231
0.318,-0.000593248
0.319,-0.000432231
0.32,-0.000593248
0.321,-0.000432231
0.322,-0.000754265
0.323,-0.000754265
0.324,-0.000754265
0.325,-0.000915282
0.326,-0.000593248
0.327,-0.000754265
0.328,-0.000754265
0.329,-0.000271214
0.33,-0.000754265
0.331,-0.000754265
0.332,-0.000754265
0.333,-0.000432231
0.334,-0.000593248
0.335,-0.000432231
0.336,-0.000754265
0.337,-0.000593248
0.338,-0.000593248
0.339,-0.000754265
0.34,-0.000754265
0.341,-0.000593248
0.342,-0.000432231
0.343,-0.000593248
0.344,-0.000593248
0.345,-0.000432231
0.346,-0.000593248
0.347,-0.000593248
0.348,-0.000754265
0.349,-0.000754265
0.35,-0.000754265
0.351,-0.000432231
0.352,-0.000754265
0.353,-0.000593248
0.354,-0.000754265
0.355,-0.000271214
0.356,-0.000593248
0.357,-0.000432231
0.358,-0.000754265
0.359,-0.000754265
0.36,-0.000593248
0.361,-0.000754265
0.362,-0.000754265
0.363,-0.000915282
0.364,-0.000754265
0.365,-0.000593248
0.366,-0.000593248
0.367,-0.000754265
0.368,-0.000754265
0.369,-0.000593248
0.37,-0.000754265
0.371,-0.000754265
0.372,-0.000593248
0.373,-0.000754265
0.374,-0.000915282
0.375,-0.000593248
0.376,-0.000593248
0.377,-0.000593248
0.378,-0.000754265
0.379,-0.000593248
0.38,-0.000593248
0.381,-0.000754265
0.382,-0.000754265
0.383,-0.000593248
0.384,-0.000915282
0.385,-0.000754265
0.386,-0.000754265
0.387,-0.000754265
0.388,-0.000593248
0.389,-0.000915282
0.39,-0.000754265
0.391,-0.000915282
0.392,-0.000915282
0.393,-0.000915282
0.394,-0.000593248
0.395,-0.000432231
0.396,-0.000915282
0.397,-0.000593248
0.398,-0.000432231
0.399,-0.000432231
0.4,-0.000432231
0.401,-0.000754265
0.402,-0.000432231
0.403,-0.000754265
0.404,-0.000593248
0.405,-0.000593248
0.406,-0.000593248
0.407,-0.000915282
0.408,-0.000754265
0.409,-0.000593248
0.41,-0.000754265
0.411,-0.000754265
0.412,-0.000432231
0.413,-0.000593248
0.414,-0.000593248
0.415,-0.000754265
0.416,-0.000593248
0.417,-0.000593248
0.418,-0.000271214
0.419,-0.000593248
0.42,-0.000593248
0.421,-0.000754265
0.422,-0.000754265
0.423,-0.000915282
0.424,-0.000754265
0.425,-0.000593248
0.426,-0.000754265
0.427,-0.000754265
0.428,-0.000915282
0.429,-0.0010763
0.43,-0.000915282
0.431,-0.000754265
0.432,-0.000593248
0.433,-0.000593248
0.434,-0.000593248
0.435,-0.000754265
0.436,-0.000593248
0.437,-0.000432231
0.438,-0.000593248
0.439,-0.000432231
0.44,-0.000432231
0.441,-0.000915282
0.442,-0.000432231
0.443,-0.000754265
0.444,-0.000915282
0.445,-0.000754265
0.446,-0.000754265
0.447,-0.000593248
0.448,-0.000754265
0.449,-0.000271214
0.45,-0.000754265
0.451,-0.000915282
0.452,-0.000593248
0.453,-0.000593248
0.454,-0.000593248
0.455,-0.000432231
0.456,-0.000432231
0.457,-0.000593248
0.458,-0.000915282
0.459,-0.000915282
0.46,-0.000271214
0.461,-0.000593248
0.462,-0.000432231
0.463,-0.000754265
0.464,-0.000593248
0.465,-0.000754265
0.466,-0.000754265
0.467,-0.000915282
0.468,-0.000593248
0.469,-0.000593248
0.47,-0.000593248
0.471,-0.000754265
0.472,-0.000432231
0.473,-0.000432231
0.474,-0.000754265
0.475,-0.000593248
0.476,-0.000432231
0.477,-0.000754265
0.478,-0.000271214
0.479,-0.000432231
0.48,-0.000432231
0.481,-0.000593248
0.482,-0.000593248
0.483,-0.000271214
0.484,1.18948
0.485,2.52063
0.486,2.83977
0.487,2.91078
0.488,2.86344
0.489,2.83993
0.49,2.84572
0.491,2.86601
0.492,2.87648
0.493,2.86183
0.494,2.84717
0.495,2.83397
0.496,2.81996
0.497,2.81223
0.498,2.81255
0.499,2.81771
0.5,2.84009
0.501,2.86472
0.502,2.89323
0.503,2.92301
0.504,2.9462
0.505,2.96826
0.506,2.9908
0.507,3.00626
0.508,3.0185
0.509,3.03235
0.51,3.04523
0.511,3.0536
0.512,3.0602
0.513,3.06552
0.514,3.07276
0.515,3.07631
0.516,3.08146
0.517,3.08726
0.518,3.09305
0.519,3.10046
0.52,3.10497
0.521,3.10915
0.522,3.11366
0.523,3.11656
0.524,3.11849
0.525,3.11962
0.526,3.12026
0.527,3.11994
0.528,3.12026
0.529,3.12059
0.53,3.11994
0.531,3.1193
0.532,3.11849
0.533,3.11737
0.534,3.11704
0.535,3.11543
0.536,3.11495
0.537,3.1135
0.538,3.11109
0.539,3.1098
0.54,3.10835
0.541,3.10529
0.542,3.1032
0.543,3.09981
0.544,3.0945
0.545,3.09096
0.546,3.08613
0.547,3.08001
0.548,3.07357
0.549,3.06713
0.55,3.06165
0.551,3.05489
0.552,3.04909
0.553,3.04136
0.554,3.03364
0.555,3.02414
0.556,3.01641
0.557,3.00513
0.558,2.99596
0.559,2.98517
0.56,2.97647
0.561,2.96279
0.562,2.95457
0.563,2.93831
0.564,2.9148
0.565,2.88807
0.566,2.87068
0.567,2.84524
0.568,2.82254
0.569,2.80128
0.57,2.78486
0.571,2.7636
0.572,2.72802
0.573,2.69066
0.574,2.65443
0.575,2.60725
0.576,2.53979
0.577,2.47506
0.578,2.4253
0.579,2.35542
0.58,2.27797
0.581,2.21984
0.582,2.15173
0.583,2.04417
0.584,1.92485
0.585,1.8429
0.586,1.74999
0.587,1.70587
0.588,1.6632
0.589,1.59573
0.59,1.46869
0.591,1.28304
0.592,1.04151
0.593,0.736382
0.594,0.599517
0.595,0.483585
0.596,0.267661
0.597,0.00600844
0.598,0.0203389
0.599,0.0394999
0.6,0.0960169
0.601,0.087483
0.602,0.0549576
0.603,0.0251694
0.604,0.00214404
0.605,-0.000754265
0.606,-0.000915282
0.607,-0.000432231
0.608,-0.000593248
0.609,-0.000915282
0.61,-0.000593248
0.611,-0.0010763
0.612,-0.000754265
0.613,-0.000915282
0.614,-0.000432231
0.615,-0.000593248
0.616,-0.000593248
0.617,-0.000432231
0.618,-0.000754265
0.619,-0.000754265
0.62,-0.000432231
0.621,-0.000432231
0.622,-0.000432231
0.623,-0.000754265
0.624,-0.000593248
0.625,-0.000754265
0.626,-0.000754265
0.627,-0.000754265
0.628,-0.000915282
0.629,-0.000593248
0.63,-0.000593248
0.631,-0.000754265
0.632,-0.000593248
0.633,-0.000593248
0.634,-0.000593248
0.635,-0.000593248
0.636,-0.000593248
0.637,-0.000593248
0.638,-0.000754265
0.639,-0.000593248
0.64,-0.000271214
0.641,-0.000593248
0.642,-0.000593248
0.643,-0.000754265
0.644,-0.000432231
0.645,-0.000754265
0.646,-0.000754265
0.647,-0.000593248
0.648,-0.000593248
0.649,-0.000915282
0.65,-0.000593248
0.651,-0.000432231
0.652,-0.000593248
0.653,-0.000593248
0.654,-0.000432231
0.655,-0.000593248
0.656,-0.000593248
0.657,-0.000432231
0.658,-0.000593248
0.659,-0.000593248
0.66,-0.000593248
0.661,-0.000754265
0.662,-0.000432231
0.663,-0.000915282
0.664,-0.000915282
0.665,-0.000593248
0.666,-0.000915282
0.667,-0.000593248
0.668,-0.000754265
0.669,-0.000754265
0.67,-0.0010763
0.671,-0.000593248
0.672,-0.000754265
0.673,-0.000432231
0.674,-0.000593248
0.675,-0.000593248
0.676,-0.000432231
0.677,-0.000754265
0.678,-0.000593248
0.679,-0.000593248
0.68,-0.000593248
0.681,-0.000432231
0.682,-0.000593248
0.683,-0.000754265
0.684,-0.000432231
0.685,-0.000593248
0.686,-0.000593248
0.687,-0.000754265
0.688,-0.000593248
0.689,-0.000915282
0.69,-0.000915282
0.691,-0.000754265
0.692,-0.000593248
0.693,-0.000271214
0.694,-0.000593248
0.695,-0.000271214
0.696,-0.000754265
0.697,-0.000593248
0.698,-0.000432231
0.699,-0.000754265
0.7,-0.000754265
0.701,-0.000593248
0.702,-0.000593248
0.703,-0.000754265
0.704,-0.000432231
0.705,-0.000593248
0.706,-0.000593248
0.707,-0.000593248
0.708,-0.000754265
0.709,-0.000754265
0.71,-0.000915282
0.711,-0.000754265
0.712,-0.000593248
0.713,-0.000593248
0.714,-0.000754265
0.715,-0.000593248
0.716,-0.000432231
0.717,-0.000593248
0.718,-0.000432231
0.719,-0.000432231
0.72,-0.000754265
0.721,-0.000754265
0.722,-0.000754265
0.723,-0.000432231
0.724,-0.000754265
0.725,-0.000754265
0.726,-0.000593248
0.727,-0.000754265
0.728,-0.000915282
0.729,-0.000754265
0.73,-0.000593248
0.731,-0.000915282
0.732,-0.000593248
0.733,-0.000593248
0.734,-0.000754265
0.735,-0.000593248
0.736,-0.000432231
0.737,-0.000432231
0.738,-0.000915282
0.739,-0.000593248
0.74,-0.000432231
0.741,-0.000754265
0.742,-0.000432231
0.743,-0.000754265
0.744,-0.000593248
0.745,-0.000593248
0.746,-0.000915282
0.747,-0.000593248
0.748,-0.000754265
0.749,-0.000915282
0.75,-0.000593248
0.751,-0.000593248
0.752,-0.000754265
0.753,-0.000593248
0.754,-0.000754265
0.755,-0.000754265
0.756,-0.000754265
0.757,-0.000754265
0.758,-0.000593248
0.759,-0.000593248
0.76,-0.000754265
0.761,-0.000754265
0.762,-0.000754265
0.763,-0.000593248
0.764,-0.000593248
0.765,-0.000754265
0.766,-0.000593248
0.767,-0.000915282
0.768,-0.000754265
0.769,-0.0010763
0.77,-0.000432231
0.771,-0.000754265
0.772,-0.000754265
0.773,-0.000754265
0.774,-0.000432231
0.775,-0.000432231
0.776,-0.000271214
0.777,-0.000593248
0.778,-0.000754265
0.779,-0.000754265
0.78,-0.000593248
0.781,-0.000754265
0.782,-0.000754265
0.783,-0.000754265
0.784,-0.000593248
0.785,-0.000593248
0.786,-0.000432231
0.787,-0.000754265
0.788,-0.000754265
0.789,-0.000432231
0.79,-0.000593248
0.791,-0.000593248
0.792,-0.000754265
0.793,-0.000593248
0.794,-0.000754265
0.795,-0.000432231
0.796,-0.000110198
0.797,-0.000432231
0.798,-0.000432231
0.799,-0.000593248
0.8,-0.000754265
0.801,-0.000110198
0.802,1.63985
0.803,2.71224
0.804,2.9024
0.805,2.96069
0.806,2.90224
0.807,2.87696
0.808,2.90369
0.809,2.93525
0.81,2.94024
0.811,2.92527
0.812,2.90546
0.813,2.89017
0.814,2.87857
0.815,2.8731
0.816,2.87648
0.817,2.88421
0.818,2.89773
0.819,2.91867
0.82,2.94073
0.821,2.96424
0.822,2.98291
0.823,3.0003
0.824,3.0185
0.825,3.03235
0.826,3.04314
0.827,3.05408
0.828,3.0623
0.829,3.07083
0.83,3.07759
0.831,3.08613
0.832,3.09482
0.833,3.10159
0.834,3.11109
0.835,3.11656
0.836,3.12155
0.837,3.12558
0.838,3.1288
0.839,3.1317
0.84,3.13347
0.841,3.13476
0.842,3.13588
0.843,3.13604
0.844,3.13621
0.845,3.13669
0.846,3.13685
0.847,3.13669
0.848,3.11704
0.849,3.11769
0.85,3.11624
0.851,3.11527
0.852,3.1135
0.853,3.1127
0.854,3.11076
0.855,3.10867
0.856,3.10577
0.857,3.10304
0.858,3.09869
0.859,3.09015
0.86,3.08532
0.861,3.07824
0.862,3.07003
0.863,3.06101
0.864,3.05215
0.865,3.04314
0.866,3.03267
0.867,3.02462
0.868,3.00948
0.869,2.99515
0.87,2.97615
0.871,2.95828
0.872,2.93976
0.873,2.91673
0.874,2.88695
0.875,2.85345
0.876,2.81561
0.877,2.7686
0.878,2.72238
0.879,2.68342
0.88,2.64574
0.881,2.59453
0.882,2.50291
0.883,2.41323
0.884,2.33143
0.885,2.17862
0.886,1.96769
0.887,1.83581
0.888,1.70458
