Time - Dev2/ai0,Voltage - Dev2/ai0
0.327,-0.000593248
0.328,-0.000915282
0.329,-0.000593248
0.33,-0.000915282
0.331,-0.000754265
0.332,-0.000754265
0.333,-0.000593248
0.334,-0.000432231
0.335,-0.000754265
0.336,-0.000915282
0.337,-0.000754265
0.338,-0.000754265
0.339,-0.000754265
0.34,-0.000754265
0.341,-0.000593248
0.342,-0.000593248
0.343,-0.000593248
0.344,-0.000432231
0.345,-0.000110198
0.346,-0.000432231
0.347,-0.000432231
0.348,-0.000593248
0.349,-0.000754265
0.35,-0.000593248
0.351,-0.000754265
0.352,-0.000432231
0.353,-0.000915282
0.354,-0.000754265
0.355,-0.000432231
0.356,-0.000432231
0.357,-0.0010763
0.358,-0.000593248
0.359,-0.000593248
0.36,-0.000432231
0.361,-0.000432231
0.362,-0.000754265
0.363,-0.000593248
0.364,-0.000593248
0.365,-0.000754265
0.366,-0.000593248
0.367,-0.000754265
0.368,-0.000593248
0.369,-0.000593248
0.37,-0.000593248
0.371,-0.000593248
0.372,-0.000754265
0.373,-0.000754265
0.374,-0.000754265
0.375,-0.000915282
0.376,-0.000754265
0.377,-0.000915282
0.378,-0.000432231
0.379,-0.000593248
0.38,-0.000593248
0.381,-0.000754265
0.382,-0.000271214
0.383,-0.000271214
0.384,-0.000593248
0.385,-0.000593248
0.386,-0.000271214
0.387,-0.000754265
0.388,-0.000754265
0.389,-0.000754265
0.39,-0.000754265
0.391,-0.000593248
0.392,-0.000593248
0.393,-0.000754265
0.394,-0.000593248
0.395,-0.000593248
0.396,-0.000754265
0.397,-0.000593248
0.398,-0.000754265
0.399,-0.000754265
0.4,-0.000754265
0.401,-0.000593248
0.402,-0.000593248
0.403,-0.000593248
0.404,-0.000593248
0.405,-0.000754265
0.406,-0.000432231
0.407,-0.000593248
0.408,-0.000754265
0.409,-0.000432231
0.41,-0.000915282
0.411,-0.000754265
0.412,-0.000593248
0.413,-0.000593248
0.414,-0.000593248
0.415,-0.000754265
0.416,-0.000915282
0.417,-0.000593248
0.418,-0.000754265
0.419,-0.000754265
0.42,-0.000593248
0.421,-0.000754265
0.422,-0.000432231
0.423,-0.000432231
0.424,-0.000432231
0.425,-0.000754265
0.426,-0.000432231
0.427,-0.000432231
0.428,-0.000754265
0.429,-0.000593248
0.43,-0.000593248
0.431,-0.000593248
0.432,-0.000754265
0.433,-0.000915282
0.434,-0.000593248
0.435,-0.000593248
0.436,-0.000915282
0.437,-0.000593248
0.438,-0.000754265
0.439,-0.000754265
0.44,-0.000271214
0.441,-0.000593248
0.442,-0.000432231
0.443,-0.000432231
0.444,-0.000915282
0.445,-0.000593248
0.446,-0.000432231
0.447,-0.000754265
0.448,-0.000593248
0.449,-0.000593248
0.45,-0.000593248
0.451,-0.000915282
0.452,-0.000593248
0.453,-0.000754265
0.454,-0.000754265
0.455,-0.000754265
0.456,-0.000915282
0.457,-0.000754265
0.458,-0.000754265
0.459,-0.000754265
0.46,-0.000432231
0.461,-0.000593248
0.462,-0.000593248
0.463,-0.000432231
0.464,-0.000593248
0.465,-0.000754265
0.466,-0.000271214
0.467,-0.000432231
0.468,-0.000593248
0.469,-0.000593248
0.47,-0.000593248
0.471,-0.000754265
0.472,-0.000593248
0.473,-0.000754265
0.474,-0.000754265
0.475,-0.000593248
0.476,-0.000754265
0.477,-0.000593248
0.478,-0.000754265
0.479,-0.000593248
0.48,-0.000593248
0.481,-0.000271214
0.482,-0.000432231
0.483,-0.000432231
0.484,-0.000593248
0.485,-0.000432231
0.486,-0.000593248
0.487,-0.000593248
0.488,-0.000754265
0.489,-0.000593248
0.49,-0.000915282
0.491,-0.000593248
0.492,-0.000915282
0.493,-0.000754265
0.494,-0.000754265
0.495,-0.000593248
0.496,-0.000915282
0.497,-0.000754265
0.498,-0.000593248
0.499,-0.000593248
0.5,-0.000593248
0.501,-0.000432231
0.502,-0.000754265
0.503,-0.000754265
0.504,-0.000432231
0.505,-0.000593248
0.506,-0.000754265
0.507,-0.000593248
0.508,-0.000754265
0.509,-0.000754265
0.51,-0.000593248
0.511,-0.000754265
0.512,-0.000432231
0.513,-0.000754265
0.514,-0.000754265
0.515,-0.000915282
0.516,-0.000593248
0.517,-0.000754265
0.518,-0.000754265
0.519,-0.000593248
0.52,-0.000593248
0.521,-0.000754265
0.522,-0.000593248
0.523,-0.000593248
0.524,-0.000432231
0.525,-0.000593248
0.526,-0.000432231
0.527,-0.000593248
0.528,-0.000593248
0.529,-0.000754265
0.53,-0.000754265
0.531,-0.000593248
0.532,-0.000754265
0.533,-0.000754265
0.534,-0.000754265
0.535,-0.000754265
0.536,-0.000754265
0.537,-0.000754265
0.538,-0.000754265
0.539,-0.000593248
0.54,-0.000593248
0.541,-0.000915282
0.542,-0.000593248
0.543,-0.000593248
0.544,-0.000754265
0.545,-0.000593248
0.546,-0.000593248
0.547,-0.000593248
0.548,-0.000754265
0.549,-0.000754265
0.55,-0.000432231
0.551,-0.000754265
0.552,-0.000754265
0.553,-0.000754265
0.554,-0.000754265
0.555,-0.000593248
0.556,-0.000754265
0.557,-0.00139833
0.558,-0.000593248
0.559,-0.000593248
0.56,-0.000593248
0.561,-0.000754265
0.562,-0.000593248
0.563,-0.000432231
0.564,-0.000754265
0.565,-0.000593248
0.566,-0.000754265
0.567,-0.000432231
0.568,-0.000593248
0.569,-0.000754265
0.57,-0.000593248
0.571,-0.000754265
0.572,-0.000593248
0.573,-0.000593248
0.574,-0.000754265
0.575,-0.0010763
0.576,-0.000593248
0.577,-0.000915282
0.578,-0.000432231
0.579,-0.000754265
0.58,-0.000271214
0.581,-0.000754265
0.582,-0.000432231
0.583,-0.000593248
0.584,-0.000593248
0.585,-0.000593248
0.586,-0.000432231
0.587,-0.000432231
0.588,-0.000593248
0.589,-0.000593248
0.59,-0.000593248
0.591,-0.000593248
0.592,-0.000432231
0.593,-0.000754265
0.594,-0.000754265
0.595,-0.000915282
0.596,-0.000593248
0.597,-0.000754265
0.598,-0.000593248
0.599,-0.000754265
0.6,-0.000754265
0.601,-0.000432231
0.602,-0.000432231
0.603,-0.000754265
0.604,-0.000754265
0.605,-0.000754265
0.606,-0.000593248
0.607,-0.000754265
0.608,-0.000593248
0.609,-0.000593248
0.61,-0.000593248
0.611,-0.000754265
0.612,-0.000593248
0.613,-0.000915282
0.614,-0.000593248
0.615,-0.000754265
0.616,-0.000915282
0.617,-0.000432231
0.618,-0.000754265
0.619,-0.000754265
0.62,-0.000432231
0.621,-0.000754265
0.622,-0.000432231
0.623,-0.000593248
0.624,-0.000915282
0.625,-0.000593248
0.626,-0.000754265
0.627,-0.000593248
0.628,-0.000593248
0.629,-0.000432231
0.63,-0.000754265
0.631,-0.000754265
0.632,-0.000432231
0.633,-0.000432231
0.634,-0.000432231
0.635,-0.000432231
0.636,-0.000915282
0.637,-0.000754265
0.638,-0.000593248
0.639,-0.000754265
0.64,-0.000754265
0.641,-0.000593248
0.642,-0.000432231
0.643,-0.000593248
0.644,-0.000593248
0.645,-0.000593248
0.646,-0.000754265
0.647,-0.000593248
0.648,-0.000754265
0.649,-0.000754265
0.65,-0.000593248
0.651,-0.000593248
0.652,-0.000593248
0.653,-0.000754265
0.654,-0.000915282
0.655,-0.000593248
0.656,-0.0010763
0.657,-0.000915282
0.658,-0.000754265
0.659,-0.000593248
0.66,-0.000593248
0.661,-0.000432231
0.662,-0.000593248
0.663,-0.000593248
0.664,-0.000593248
0.665,-0.000432231
